11		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Edlira		B-PER
Birko		I-PER
,		O
gazetarja		O
me		O
një		O
eksperiencë		O
të		O
gjatë		O
dhe		O
shumë		O
të		O
pasur		O
televizive		O
në		O
RTSH		O
u		O
përball		O
papritur		O
me		O
kancerin		O
e		O
gjirit		O
edhe		O
pse		O
e		O
rregullt		O
në		O
kontrolle		O
.		O
Në		O
një		O
rrëfim		O
të		O
ndjerë		O
ajo		O
tregon		O
traumën		O
e		O
vitit		O
të		O
parë		O
të		O
sëmundjes		O
që		O
e		O
theu		O
në		O
copa		O
.		O
Edlira		B-PER
i		O
fshehu		O
vuajtjet		O
përpara		O
syve		O
të		O
fëmijëve		O
.		O
Gjeti		O
forcat		O
të		O
ri		O
çohej		O
duke		O
mos		O
lënë		O
pas		O
dore		O
as		O
punën		O
dhe		O
doli		O
në		O
ekran		O
fill		O
pas		O
kimioterapisë		O
.		O
Mesazhi		O
për		O
fëmijët		O
ishte		O
më		O
i		O
fortë		O
se		O
çdo		O
gjë		O
për		O
Edlirën		B-PER
.		O
Edlira		B-PER
po		O
ndjek		O
trajtimin		O
tre-vjeçar		O
me		O
hormone		O
e		O
më		O
pas		O
mjekët		O
do		O
të		O
vendosin		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
