23		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ky		O
është		O
semestri		O
i		O
dytë		O
i		O
dhënies		O
së		O
lëndës		O
së		O
gjuhës		O
shqipe		O
në		O
Harvard		O
.		O
Kolegu		O
Burim		O
Goxhuli		O
ishte		O
në		O
qytetin		O
Cambridge		B-VEND_0
të		O
Masaçusetsit		B-VEND_1
ku		O
ndodhet		O
Universiteti		O
i		O
Harvardit		O
dhe		O
sjell		O
më		O
shumë		O
hollësi		O
mbi		O
këtë		O
programi		O
.		O
Ligjeruesi		O
Faton		B-PER
Limani		I-PER
thotë		O
se		O
studentët		O
që		O
zgjedhin		O
Gjuhën		O
Shqipe		O
nuk		O
mësojnë		O
vetëm		O
bazën		O
e		O
gjuhës		O
.		O
"		O
Studentët		O
mësojnë		O
strukturën		O
e		O
gjuhës		O
,		O
gramatikën		O
dhe		O
morfologjinë		O
,		O
por		O
edhe		O
të		O
folurit		O
,		O
shkrimin		O
dhe		O
leximin		O
.		O
Gjithashtu		O
,		O
unë		O
si		O
ligjërues		O
,		O
përveç		O
atyre		O
gjërave		O
bazike		O
,		O
që		O
u		O
duhen		O
studentëve		O
për		O
ta		O
mësuar		O
,		O
për		O
ta		O
folur		O
dhe		O
për		O
ta		O
shkruar		O
Gjuhën		O
Shqipe		O
,		O
kam		O
futur		O
edhe		O
pjesën		O
e		O
kulturës		O
dhe		O
historisë		O
.		O
Për		O
çdo		O
semestër		O
studentët		O
bëjnë		O
nga		O
një		O
prezantim		O
,		O
ku		O
zgjedhin		O
tema		O
të		O
caktuara		O
si		O
historia		O
e		O
alfabetit		O
të		O
Gjuhës		O
Shqipe		O
,		O
historia		O
e		O
shqiptarëve		O
,		O
apo		O
folklori		O
,		O
muzika		O
,		O
tradita		O
e		O
të		O
tjera		O
"		O
,		O
thotë		O
Limani		B-PER
.		O
Ishte		O
studentja		O
shqiptaro-amerikane		O
Edona		B-PER
Çosoviç		I-PER
ajo		O
që		O
verën		O
e		O
vitit		O
të		O
kaluar		O
parashtroi		O
kërkesën		O
që		O
Gjuha		O
Shqipe		O
të		O
bëhej		O
pjesë		O
e		O
studimeve		O
në		O
Universitetin		O
prestigjioz		O
amerikan		O
.		O
Studentja		O
e		O
Shkencave		O
Politike		O
ka		O
lindur		O
në		O
Shtetet		B-VEND_1
e		I-VEND_1
Bashkuara		I-VEND_1
nga		O
prindër		O
shqiptarë		O
të		O
Malit		B-VEND_1
të		I-VEND_1
Zi		I-VEND_1
.		O
Në		O
një		O
intervistë		O
për		O
Zërin		O
e		O
Amerikës		O
,		O
Edona		B-PER
thotë		O
se		O
ishte		O
dëshira		O
për		O
të		O
studiuar		O
më		O
shumë		O
mbi		O
origjinën		O
e		O
saj		O
ajo		O
që		O
e		O
shtyu		O
të		O
kërkonte		O
përfshirjen		O
e		O
programit		O
të		O
gjuhës		O
shqipe		O
në		O
Harvard		O
.		O
"		O
Kjo		O
është		O
një		O
arsye		O
e		O
rëndësishme		O
për		O
ta		O
pasur		O
këtë		O
lëndë		O
në		O
Harvard		O
.		O
Unë		O
kam		O
dashur		O
ta		O
mësoj		O
gjuhën		O
,		O
është		O
shumë		O
e		O
rëndësishme		O
për		O
mua		O
.		O
Të		O
dy		O
prindërit		O
e		O
mi		O
janë		O
shqiptarë		O
.		O
Dua		O
që		O
edhe		O
fëmijët		O
e		O
mi		O
të		O
flasin		O
shqip		O
.		O
Por		O
dua		O
ta		O
kem		O
edhe		O
kulturën		O
.		O
Të		O
mësoj		O
më		O
shumë		O
edhe		O
mbi		O
historinë		O
e		O
Shqipërisë		B-VEND_1
.		O
Unë		O
jam		O
shqiptare		O
nga		O
Mali		B-VEND_1
i		I-VEND_1
Zi		I-VEND_1
dhe		O
nuk		O
i		O
di		O
të		O
gjitha		O
ndodhitë		O
në		O
Shqipëri		B-VEND_1
dhe		O
Kosovë		B-VEND_1
.		O
Tash		O
,		O
pak		O
nga		O
pak		O
,		O
në		O
çdo		O
klasë		O
unë		O
mësoj		O
më		O
shumë		O
"		O
,		O
thotë		O
ajo		O
për		O
Zërin		O
e		O
Amerikës		O
.		O
Klasat		O
e		O
gjuhës		O
shqipe		O
i		O
zgjodhi		O
edhe		O
Kevin		B-PER
Dervishi		I-PER
,		O
student		O
shqiptaro-amerikan		O
me		O
origjinë		O
nga		O
Tirana		B-VEND_0
.		O
Kevini		B-PER
po		O
vazhdon		O
studimet		O
e		O
doktoraturës		O
për		O
biologjinë		O
e		O
kancerit		O
në		O
Harvard		O
.		O
Studentja		O
Çosoviç		B-PER
thotë		O
se		O
ruajtja		O
e		O
gjuhës		O
është		O
mënyra		O
më		O
e		O
mirë		O
për		O
të		O
mbajtur		O
lidhjet		O
me		O
familjen		O
.		O
"		O
Prindërit		O
e		O
mi		O
janë		O
shumë		O
krenar		O
për		O
mua		O
,		O
sepse		O
ata		O
kanë		O
dashur		O
gjithmonë		O
që		O
unë		O
të		O
jem		O
shumë		O
afër		O
me		O
kulturën		O
dhe		O
familjen		O
time		O
.		O
Kur		O
je		O
më		O
e		O
lidhur		O
me		O
kulturën		O
tënde		O
është		O
më		O
e		O
lehtë		O
të		O
jesh		O
më		O
afër		O
me		O
familjen		O
.		O
Kultura		O
e		O
shqiptarëve		O
është		O
të		O
jesh		O
më		O
afër		O
me		O
familjen		O
dhe		O
të		O
ruash		O
lidhjet		O
me		O
komunitetin		O
tend		O
.		O
Edhe		O
ata		O
janë		O
shumë		O
shumë		O
krenarë		O
për		O
mua		O
.		O
Edhe		O
ata		O
që		O
ndodhen		O
në		O
Mal		B-VEND_1
të		I-VEND_1
Zi		I-VEND_1
.		O
Gjithmonë		O
pyesin		O
për		O
mua		O
.		O
Jam		O
shumë		O
e		O
lumtur		O
"		O
,		O
thotë		O
ajo		O
.		O
Edona		B-PER
është		O
një		O
nga		O
drejtueset		O
e		O
shoqatës		O
së		O
studentëve		O
shqiptaro-amerikanë		O
në		O
Harvard		O
.		O
"		O
Kur		O
erdha		O
në		O
fillim		O
në		O
këtë		O
program		O
,		O
menjëherë		O
u		O
njoha		O
me		O
studentë		O
të		O
tjerë		O
shqiptarë		O
,		O
që		O
ishin		O
disa		O
vite		O
para		O
meje		O
.		O
Pata		O
mundësi		O
të		O
mësoj		O
nga		O
ata		O
.		O
Gjatë		O
këtyre		O
viteve		O
në		O
universitet		O
u		O
njoha		O
dhe		O
ndihmoja		O
studentët		O
e		O
rinj		O
shqiptarë		O
.		O
Jemi		O
një		O
komunitet		O
që		O
e		O
mbështesim		O
njëri		O
tjetrin		O
"		O
,		O
thotë		O
studenti		O
shqiptaro-amerikan		O
Kevin		B-PER
Dervishi		I-PER
.		O
"		O
Këta		O
studentë		O
nesër		O
kur		O
të		O
dalin		O
nga		O
universiteti		O
zakonisht		O
shkojnë		O
nëpër		O
vendet		O
e		O
tyre		O
apo		O
nëpër		O
komunitetet		O
e		O
tyre		O
dhe		O
ka		O
një		O
ndikim		O
shumë-dimensional		O
sepse		O
ata		O
mbesin		O
të		O
informuar		O
për		O
Shqipërinë		B-VEND_1
,		O
dinë		O
për		O
shqiptarët		O
në		O
përgjithësi		O
.		O
Kjo		O
mund		O
të		O
jetë		O
një		O
gjë		O
shumë		O
pozitive		O
sepse		O
ata		O
nesër		O
mund		O
të		O
jenë		O
investitorë		O
potencialë		O
,		O
ose		O
ambasadorë		O
potencialë		O
të		O
vendeve		O
të		O
tyre		O
"		O
,		O
thotë		O
zoti		O
Limani		B-PER
.		O
Veç		O
tij		O
,		O
gjuha		O
shqipe		O
mësohet		O
në		O
disa		O
institucione		O
të		O
tjera		O
amerikane		O
si		O
Universiteti		O
Shtetëror		O
i		O
Arizonës		B-VEND_1
,		O
Universiteti		O
DePaul		O
dhe		O
Kolegji		O
Mercy		O
në		O
Nju		B-VEND_0
Jork		I-VEND_0
.		O
"		O
I		O
ftoj		O
të		O
gjithë		O
shqiptarët		O
kudo		O
që		O
janë		O
nëpër		O
universitete		O
në		O
Shtetet		B-VEND_1
e		I-VEND_1
Bashkuara		I-VEND_1
dhe		O
jashtë		O
tyre		O
,		O
që		O
me		O
mundësitë		O
e		O
tyre		O
të		O
shohin		O
se		O
si		O
mund		O
të		O
fillojnë		O
një		O
lëndë		O
me		O
zgjedhje		O
,		O
apo		O
një		O
kurs		O
të		O
gjuhës		O
shqipe		O
,		O
apo		O
edhe		O
studentët		O
për		O
shembull		O
në		O
universitete		O
të		O
ndryshme		O
mund		O
të		O
fillojnë		O
një		O
klub		O
studentor		O
i		O
cili		O
organizohet		O
përreth		O
gjuhës		O
shqipe		O
dhe		O
kulturës		O
shqiptare		O
në		O
përgjithësi		O
"		O
,		O
thotë		O
zoti		O
Limani		B-PER
.		O
Zoti		O
Limani		B-PER
shton		O
se		O
synimi		O
i		O
tij		O
është		O
që		O
në		O
të		O
ardhmen		O
,		O
ndërsa		O
rritet		O
interesimi		O
i		O
studentëve		O
për		O
gjuhën		O
shqipe		O
,		O
