27		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Të		O
ardhurat		O
e		O
mbledhura		O
nga		O
kontributet		O
për		O
sigurimet		O
shoqërore		O
dhe		O
shëndetësore		O
të		O
administruara		O
nga		O
Drejtoria		B-ORG
e		I-ORG
Përgjithshme		I-ORG
e		I-ORG
Tatimeve		I-ORG
përgjatë		O
gjysmës		O
së		O
parë		O
të		O
vitit		O
arritën		O
në		O
66.3		O
miliardë		O
lekë		O
.		O
Të		O
dhënat		O
zyrtare		O
nga		O
INSTAT		B-ORG
gjithashtu		O
konfirmojnë		O
trendin		O
pozitiv		O
të		O
treguesve		O
të		O
tregut		O
të		O
punës		O
gjatë		O
tremujorit		O
të		O
parë		O
.		O
