11		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Mund		O
të		O
kemi		O
diku		O
te		O
20		O
apo		O
30		O
raste		O
gjatë		O
vitit		O
,		O
që		O
është		O
shumë		O
për		O
profesionin		O
e		O
psikologjisë		O
.		O
Ata		O
janë		O
psikologë		O
që		O
kërkojnë		O
të		O
largohen		O
nga		O
Shqipëria		B-VEND_1
për		O
të		O
gjetur		O
mundësi		O
punësimi		O
diku		O
tjetër		O
.		O
Me		O
çfarë		O
kemi		O
marrë		O
informacion		O
...		O
kanë		O
qenë		O
Italia		B-VEND_1
,		O
Franca		B-VEND_1
,		O
Gjermania		B-VEND_1
,		O
Austria		B-VEND_1
,		O
këto		O
vendet		O
e		O
afërta		O
.		O
Pa		O
dyshim		O
që		O
ka		O
edhe		O
për		O
Amerikë		B-VEND_1
apo		O
Kanada		B-VEND_1
,		O
"		O
thotë		O
Valbona		B-PER
Treska		I-PER
Presidente		O
e		O
Urdhrit		O
të		O
Psikologut		O
.		O
"		O
Unë		O
vlerësoj		O
që		O
pagat		O
e		O
ulëta		O
dhe		O
ambientet		O
,		O
kushtet		O
e		O
punësimit		O
,		O
vështirësia		O
për		O
të		O
përballuar		O
jetën		O
,		O
janë		O
ndër		O
shkaqet		O
kryesore		O
të		O
largimit		O
të		O
këtyre		O
psikologëve		O
,		O
"		O
shton		O
Treska		B-PER
.		O
"		O
Po		O
punojmë		O
aktualisht		O
që		O
çdo		O
psikolog		O
në		O
Shqipëri		B-VEND_1
të		O
përfitojë		O
certifikatën		O
Europsy		O
,		O
që		O
është		O
një		O
certifikatë		O
që		O
jepet		O
nga		O
Federata		B-ORG
Europiane		I-ORG
e		I-ORG
Psikologëve		I-ORG
dhe		O
shërben		O
për		O
të		O
njohur		O
diplomën		O
edhe		O
në		O
Europë		O
,		O
"		O
shprehet		O
Presidentja		O
e		O
Urdhrit		O
të		O
Psikologut		O
.		O
Ka		O
nga		O
ata		O
që		O
kanë		O
investuar		O
fort		O
në		O
kualifikimin		O
profesional		O
në		O
vend		O
,		O
por		O
ka		O
edhe		O
të		O
rinj		O
që		O
duan		O
të		O
përballen		O
me		O
një		O
dimension		O
tjetër		O
jashtë		O
Shqipërisë		B-VEND_1
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
