28		B-DATE_0
/		I-DATE_0
07		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Tani		O
në		O
fshat		O
kanë		O
mbetur		O
vetëm		O
6		O
shtëpi		O
të		O
banuara		O
,		O
ku		O
jetojnë		O
vetëm		O
10		O
të		O
moshuar		O
.		O
Njëri		O
prej		O
tyre		O
është		O
Dan		B-PER
Çokaj		I-PER
rreth		O
85		O
vjeç		O
i		O
cili		O
tregon		O
se		O
varfëria		O
në		O
fshat		O
është		O
ulur		O
këmbëkryq		O
.		O
Sulltana		B-PER
është		O
invalide		O
prej		O
16		O
vitesh		O
,		O
ajo		O
dhe		O
bashkëshorti		O
jetojnë		O
me		O
të		O
ardhurat		O
minimale		O
nga		O
pensioni		O
i		O
tyre		O
,		O
por		O
edhe		O
mungesën		O
e		O
banorëve		O
në		O
fshat		O
.		O
Gazetar		O
:		O
M.Rakaj		B-PER
