04		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Marsia		B-PER
Velia		I-PER
,		O
anketuese		O
e		O
INSTAT		B-ORG
për		O
Censin		O
,		O
çdo		O
ditë		O
troket		O
në		O
dyert		O
e		O
banorëve		O
të		O
Myshqetasë		O
për		O
të		O
bërë		O
regjistrimin		O
popullsisë		O
dhe		O
banesave		O
.		O
Banorët		O
e		O
komunave		O
nuk		O
i		O
kanë		O
refuzuar		O
anketuesit		O
,		O
siç		O
ka		O
pasur		O
raste		O
në		O
disa		O
qytete		O
.		O
Ecuria		O
pozitive		O
e		O
procesit		O
në		O
zonat		O
rurale		O
konfirmohet		O
edhe		O
nga		O
zyrtarët		O
e		O
INSTAT-it		B-ORG
"		O
Njësitë		O
administrative		O
që		O
unë		O
mbuloj		O
ka		O
vazhduar		O
normalisht		O
,		O
anketuesit		O
kanë		O
dal		O
në		O
terren		O
,		O
banorët		O
i		O
janë		O
përgjigjur		O
pyetjeve		O
.		O
Koha		O
e		O
anketimit		O
varet		O
nga		O
madhësia		O
e		O
njësisë		O
ekonomike		O
familjare		O
.		O
Një		O
familje		O
prej		O
4		O
personash		O
,		O
zgjat		O
deri		O
në		O
20		O
minuta		O
"		O
,		O
shprehet		O
Gentian		B-PER
Sinakoli		I-PER
,		O
shef		O
Sektori		O
në		O
Llogaritë		O
Kombëtare		O
,		O
INSTAT		B-ORG
.		O
Për		O
rastet		O
kur		O
anketuesit		O
nuk		O
i		O
bëjnë		O
të		O
plota		O
pyetjet		O
ndaj		O
qytarëve		O
,		O
INSTAT		B-ORG
ka		O
penalitete		O
.		O
"		O
Çdo		O
anketues		O
duhet		O
të		O
bëjë		O
të		O
gjitha		O
pyetjet		O
deri		O
në		O
fund		O
pasi		O
nuk		O
lejohen		O
të		O
bëhen		O
pyetje		O
të		O
pjesshme		O
.		O
Përjashtim		O
tre		O
pyetjeve		O
ajo		O
e		O
gjuhës		O
,		O
etnisë		O
dhe		O
fesë		O
ku		O
familjari		O
zgjedh		O
vetë		O
nëse		O
dëshiron		O
"		O
shprehet		O
Sinakoli		B-PER
.		O
Gazetare		O
:		O
Teuta		B-PER
Shamku		I-PER
