18		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Për		O
hir		O
të		O
së		O
vërtetës		O
kemi		O
pasur		O
rastin		O
të		O
shohim		O
pickime		O
nga		O
insektet		O
apo		O
edhe		O
nga		O
mushkonjat		O
ndryshe		O
nga		O
vitet		O
e		O
tjera		O
.		O
Nuk		O
di		O
të		O
them		O
se		O
cili		O
është		O
shkaku		O
i		O
shfaqjes		O
së		O
këtyre		O
rasteve		O
të		O
veçanta		O
,		O
pra		O
edhe		O
pickimet		O
e		O
thjeshta		O
nga		O
mushkonjat		O
kanë		O
pasur		O
një		O
mbireagim		O
të		O
organizmit		O
,		O
ndaj		O
edhe		O
ndërhyrjet		O
e		O
mjekëve		O
nuk		O
kanë		O
qenë		O
vetëm		O
më		O
një		O
trajtim		O
lokal		O
,		O
por		O
edhe		O
me		O
medikamente		O
për		O
qetësim		O
të		O
inflamacionit		O
apo		O
për		O
të		O
parandaluar		O
mundësinë		O
e		O
shfaqjes		O
së		O
infeksioneve		O
,		O
"		O
shprehet		O
mjekja		O
Bruna		B-PER
Shiorka		I-PER
.		O
"		O
Kemi		O
pasur		O
raste		O
të		O
shtuara		O
jo		O
vetëm		O
nga		O
insektet		O
,		O
por		O
edhe		O
nga		O
gjarpërinjtë		O
.		O
Kemi		O
pasur		O
raste		O
nga		O
më		O
të		O
lehtat		O
deri		O
tek		O
më		O
të		O
rëndat		O
,		O
ku		O
kemi		O
ndërhyrë		O
,		O
për		O
fat		O
të		O
mirë		O
.		O
Për		O
shkak		O
edhe		O
të		O
bazës		O
materiale		O
të		O
nevojshme		O
është		O
dhënë		O
ndihma		O
e		O
parë		O
.		O
Është		O
bërë		O
trajtimi		O
edhe		O
nga		O
mjekja		O
kirurge		O
e		O
qendrës		O
dhe		O
rastet		O
i		O
kemi		O
menaxhuar		O
,		O
"		O
thotë		O
mjekja		O
Shiorka		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
