19		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Sipas		O
të		O
dhënave		O
që		O
vetë		O
arsimtarët		O
kanë		O
referuar		O
tek		O
ekspertët		O
e		O
shëndetit		O
publik		O
në		O
shkollat		O
9		O
-		O
vjeçare		O
dhe		O
gjimnazet		O
e		O
Tiranës		B-VEND_0
më		O
shumë		O
se		O
gjysma		O
e		O
nxënësve		O
janë		O
përdorues		O
të		O
cigareve		O
me		O
avull		O
.		O
Eksperti		O
Roland		B-PER
Shupërka		I-PER
i		O
bën		O
thirrje		O
institucioneve		O
të		O
ndalojnë		O
shitjen		O
e		O
këtyre		O
produkteve		O
.		O
Alarmi		O
rritet		O
edhe		O
më		O
shumë		O
kur		O
ekspertët		O
thonë		O
se		O
në		O
vendin		O
tonë		O
qarkullojnë		O
rreth		O
250		O
lloje		O
të		O
ndryshme		O
cigaresh		O
elektronike		O
kryesisht		O
me		O
origjinë		O
nga		O
Kina		B-VEND_1
,		O
të		O
cilat		O
nuk		O
kanë		O
asnjë		O
kontrolli		O
mbi		O
përbërësit		O
e		O
dëmshëm		O
që		O
mbartin		O
.		O
"		O
Në		O
vendin		O
tonë		O
qarkullojnë		O
250		O
lloje		O
të		O
ndryshme		O
vapor		O
,		O
nga		O
ato		O
që		O
po		O
përdorin		O
të		O
rinjtë		O
sot		O
në		O
vendin		O
tonë		O
,		O
një		O
shifër		O
e		O
çuditshme		O
,		O
marramendëse		O
dhe		O
ka		O
ardhur		O
koha		O
që		O
Ministria		B-ORG
e		I-ORG
Shëndetësisë		I-ORG
të		O
vendos		O
një		O
nen		O
për		O
produktet		O
e		O
duhanit		O
të		O
cilat		O
lejohen		O
për		O
konsum		O
në		O
vendet		O
e		O
BE		B-ORG
.		O
Në		O
dogana		O
ne		O
nuk		O
kemi		O
laboratorë		O
,		O
nuk		O
bëjmë		O
dot		O
analiza		O
.		O
Ne		O
fusim		O
çdo		O
lloj		O
produkti		O
që		O
janë		O
të		O
dëmshme		O
për		O
shëndetin		O
.		O
Mund		O
të		O
hyjë		O
çdo		O
lloj		O
produkti		O
por		O
asnjë		O
nga		O
këto		O
nuk		O
ka		O
një		O
paralajmërim		O
për		O
përdorim		O
nga		O
BE		B-ORG
,		O
"		O
ngre		O
shqetësimin		O
eksperti		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
