14		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Është		O
dita		O
e		O
dytë		O
e		O
vizitës		O
dhe		O
deri		O
tani		O
kemi		O
vizituar		O
kryeqytetin		O
e		O
Shqipërisë		B-VEND_1
,		O
Tiranën		B-VEND_0
,		O
një		O
qytet		O
impresionant		O
.		O
Në		O
ditën		O
e		O
dytë		O
jemi		O
nisur		O
në		O
botën		O
apo		O
natyrën		O
e		O
egër		O
,		O
në		O
Parkun		O
e		O
Divjakës		O
,		O
që		O
deri		O
tani		O
na		O
pëlqen		O
dhe		O
po		O
e		O
shijojmë		O
,		O
"		O
shprehet		O
një		O
turist		O
francez		O
.		O
"		O
E		O
kemi		O
folur		O
herë		O
pas		O
here		O
edhe		O
me		O
Qendrën		O
këtu		O
,		O
që		O
të		O
merren		O
masa		O
për		O
pastrimin		O
qoftë		O
nga		O
ata		O
vetë		O
,		O
qoftë		O
me		O
programe		O
të		O
ndryshme		O
,		O
"		O
thotë		O
guida		O
Alban		B-PER
Muharremi		I-PER
.		O
Gazetare		O
:		O
Megi		B-PER
Mëhilli		I-PER
