07		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Në		O
Republikën		O
e		O
Shqipërisë		B-VEND_1
ndalohet		O
kultivimi		O
i		O
hashashit		O
(		O
Papaver		O
somniferum		O
)		O
për		O
prodhimin		O
e		O
opiumit		O
dhe		O
të		O
kashtës		O
,		O
kultivimi		O
i		O
bimës		O
së		O
kokës		O
(		O
Erythroxylon		O
coca		O
)		O
për		O
prodhimin		O
e		O
alkaloideve		O
e		O
të		O
lëndëve		O
aromatike		O
,		O
si		O
dhe		O
kultivimi		O
i		O
të		O
gjitha		O
llojeve		O
dhe		O
varieteteve		O
të		O
bimëve		O
të		O
gjinisë		O
"		O
cannabis		O
"		O
për		O
prodhimin		O
e		O
kanabisit		O
,		O
të		O
rrëshirës		O
dhe		O
vajit		O
.		O
