17		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Deri		O
pak		O
vite		O
më		O
parë		O
zanatet		O
vlerësoheshin		O
nga		O
të		O
rinjtë		O
ndërsa		O
tani		O
thuajse		O
nuk		O
kanë		O
aspak		O
interes		O
.		O
Këpucari		O
Muharrem		B-PER
Nerguti		I-PER
thotë		O
se		O
prej		O
vitesh		O
asnjë		O
i		O
ri		O
nuk		O
i		O
ka		O
kërkuar		O
të		O
mësojë		O
zanatin		O
e		O
këpucarit		O
.		O
"		O
Ka		O
fitim		O
pak		O
,		O
më		O
mirë		O
përditë		O
nga		O
pak		O
sesa		O
një		O
herë		O
shumë		O
dhe		O
njëherë		O
hiç		O
"		O
thotë		O
Muharremi		B-PER
.		O
"		O
Nuk		O
i		O
kemi		O
çmimet		O
e		O
larta		O
në		O
krahasim		O
me		O
të		O
tjerët		O
,		O
40		O
mijë		O
një		O
palë		O
këpucë		O
me		O
porosi		O
.		O
Ndërsa		O
në		O
Tiranë		B-VEND_0
,		O
Durrës		B-VEND_0
shkojnë		O
80		O
mijë		O
"		O
,		O
thotë		O
Muharremi		B-PER
.		O
"		O
Ka		O
pas		O
shumë		O
kërkesë		O
më		O
parë		O
ndërsa		O
tani		O
nuk		O
ka		O
kërkesa		O
,		O
këpucët		O
me		O
porosi		O
ka		O
qenë		O
shumë		O
mirë		O
,		O
nuk		O
i		O
përballonim		O
"		O
,		O
tha		O
Muharrem		B-PER
Nerguti		I-PER
.		O
"		O
Unë		O
ja		O
kam		O
parë		O
hajrin		O
për		O
vete		O
,		O
me		O
atë		O
zanat		O
kam		O
arrit		O
,		O
pritjen		O
dhe		O
përcjelljen		O
e		O
klientëve		O
,		O
vazhdoj		O
me		O
punën		O
time		O
"		O
,		O
thotë		O
Muharremi		B-PER
.		O
Këpucari		O
Muharrem		B-PER
Nerguti		I-PER
ka		O
mbi		O
50		O
vite		O
në		O
këtë		O
zanat		O
,		O
jep		O
shembullin		O
se		O
zanatet		O
duan		O
përkushtim		O
por		O
edhe		O
pasion		O
.		O
Gazetare		O
B		B-PER
.		O
Germizi		I-PER
