20		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
300-350		O
fëmijë		O
çdo		O
muaj		O
raportojnë		O
raste		O
të		O
dhunës		O
në		O
Linjën		O
Kombëtare		O
të		O
Ndihmës		O
për		O
fëmijë		O
në		O
Shqipëri		B-VEND_1
.		O
Nën		O
moton		O
"		O
Mos		O
ma		O
dhuno		O
fëmijërinë		O
"		O
,		O
përfaqësues		O
të		O
shoqërisë		O
civile		O
marshuan		O
përgjatë		O
Bulevardit		O
Dëshmorët		O
e		O
Kombit		O
.		O
Marshimi		O
i		O
fjongos		O
blu		O
zhvillohet		O
në		O
Tiranë		B-VEND_0
për		O
të		O
tretin		O
vit		O
radhazi		O
.		O
Sipërmarrësit		O
në		O
fushën		O
e		O
ndërtimit		O
në		O
Lezhë		B-VEND_0
kërkojnë		O
zhbllokimin		O
e		O
lejeve		O
të		O
ndërtimit		O
.		O
Sipas		O
tyre		O
kjo		O
është		O
domosdoshmëri		O
,		O
pasi		O
e		O
gjithë		O
zona		O
,		O
por		O
sidomos		O
Shëngjini		B-VEND_0
ka		O
nevojë		O
për		O
zhvillim		O
.		O
