15		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Prej		O
vitesh		O
bota		O
flet		O
me		O
gjuhën		O
e		O
zhvillimeve		O
teknologjike		O
.		O
Smartphone-t		B-PRO
dhe		O
rrjetet		O
sociale		O
janë		O
tregues		O
i		O
ndryshimeve		O
që		O
njeriu		O
ka		O
pësuar		O
si		O
qënie		O
sociale		O
.		O
Mjafton		O
një		O
celular		B-PRO
që		O
të		O
kontaktosh		O
me		O
dikë		O
në		O
anën		O
tjetër		O
të		O
botës		O
.		O
Mjafton		O
veç		O
të		O
kërkosh		O
diçka		O
në		O
Google		B-ORG
dhe		O
merr		O
çdo		O
informacion		O
.		O
Për		O
psikologen		O
Loreta		B-PER
Tomaj		I-PER
,		O
rrjetet		O
sociale		O
nuk		O
duhen		O
parë		O
si		O
një		O
boomerang		O
që		O
na		O
dëmtojnë		O
por		O
përdorimi		O
i		O
tepërt		O
krijon		O
efekte		O
negative		O
tek		O
vetë		O
zotëruesit		O
e		O
tyre		O
.		O
Gazetar		O
:		O
M		B-PER
.		O
Gjini		I-PER
