30		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Lindjet		O
në		O
vendin		O
tonë		O
kanë		O
pësuar		O
rënie		O
gjatë		O
viteve		O
të		O
fundit		O
.		O
Drejtoresha		O
e		O
Maternitetit		O
Mbretëresha		O
Geraldinë		O
,		O
Elona		B-PER
Demaliaj		I-PER
pranon		O
se		O
një		O
nga		O
shkaqet		O
është		O
edhe		O
shtimi		O
i		O
rasteve		O
të		O
infertilitetit		O
.		O
Demaliaj		B-PER
thotë		O
se		O
në		O
mjaft		O
raste		O
problemet		O
e		O
infertilitetit		O
nuk		O
trajtohen		O
,		O
teksa		O
sugjeron		O
që		O
çiftet		O
të		O
cilat		O
nuk		O
arrijnë		O
të		O
kenë		O
një		O
shtatzani		O
brenda		O
një		O
viti		O
,		O
duhet		O
të		O
drejtohen		O
te		O
specialistët		O
.		O
"		O
Më		O
shumë		O
trajnime		O
,		O
aftësi		O
dhe		O
më		O
shumë		O
aparatura		O
bashkëkohore		O
në		O
mënyrë		O
që		O
të		O
kapen		O
komplikacionet		O
apo		O
të		O
vendosen		O
diagnoza		O
prenatale		O
para		O
lindjes		O
,		O
për		O
të		O
gjitha		O
patologjitë		O
që		O
shtatzanitë		O
mund		O
të		O
kenë		O
"		O
,		O
u		O
shpreh		O
Demaliaj		B-PER
.		O
Gazetare		O
:		O
Albana		B-PER
Agolli		I-PER
