06		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Sipas		O
të		O
dhënave		O
nga		O
drejtoria		O
e		O
kufirit		O
vetëm		O
në		O
24		O
orët		O
e		O
fundit		O
kanë		O
hyrë		O
në		O
Shqipëri		B-VEND_1
rreth		O
30		O
mijë		O
shtetas		O
.		O
Në		O
palën		O
shqiptare		O
po		O
procedohet		O
me		O
kapacitet		O
të		O
plotë		O
,		O
me		O
7		O
sportele		O
pavarësisht		O
se		O
nuk		O
kryhen		O
kontrolle		O
dhe		O
regjistrime		O
deri		O
në		O
fund		O
të		O
sezonit		O
veror		O
,		O
për		O
pasojë		O
nuk		O
krijohen		O
as		O
radhë		O
pritjeje		O
dhe		O
problematika		O
të		O
tjera		O
.		O
Kjo		O
politikë		O
u		O
diskutua		O
edhe		O
nga		O
dy		O
ministrat		O
e		O
brendshëm		O
,		O
Shqipëri-Kosovë		B-VEND_1
,		O
Balla		B-PER
dhe		O
Zveçla		B-PER
në		O
takimin		O
e		O
përbashkët		O
në		O
Morin		O
zhvilluar		O
disa		O
ditë		O
më		O
parë		O
,		O
për		O
gjetjen		O
e		O
një		O
zgjidhje		O
në		O
mënyrë		O
që		O
të		O
mos		O
krijohen		O
problematika		O
për		O
turistët		O
.		O
Gazetar		O
:		O
B.Gërmizi		B-PER
