04		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Mjekët		O
e		O
familjes		O
vënë		O
re		O
se		O
gratë		O
priren		O
për		O
kontrolle		O
më		O
shumë		O
gjatë		O
tetorit		O
.		O
Violeta		B-PER
Kaçorri		I-PER
,		O
mjeke		O
familje		O
i		O
tha		O
RTSH		O
se		O
"		O
Tetori		O
shton		O
kontrollet		O
,		O
por		O
gjatë		O
muajve		O
të		O
tjerë		O
ka		O
më		O
pak		O
kërkesa		O
për		O
mamogarfi		O
"		O
Mjekët		O
mendojnë		O
se		O
këto		O
kontrolle		O
duhët		O
të		O
jenë		O
të		O
nxitura		O
nga		O
një		O
sistem		O
siç		O
është		O
"		O
kalendari		O
kujtesës		O
"		O
,		O
ku		O
mjeku		O
lajmëron		O
pacientët		O
pacientët		O
e		O
grupmoshës		O
që		O
kanë		O
nevojë		O
për		O
kontrolle		O
.		O
Mjekja		B-PER
Kaçorri		I-PER
i		O
tha		O
RTSH		O
se		O
"		O
Çdo		O
mjek		O
familje		O
,		O
ashtu		O
sikurse		O
unë		O
,		O
duhet		O
të		O
njoftojë		O
pacientet		O
përmes		O
një		O
kalendari		O
kujtese		O
për		O
kontroll		O
të		O
mamigrafive		O
dhe		O
kjo		O
duhet		O
të		O
bëhet		O
një		O
hëre		O
në		O
vit		O
"		O
.		O
Gazetare		O
Sonila		B-PER
Mlloja		I-PER
