01		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Hieprtensionet		O
apo		O
pacientët		O
që		O
kanë		O
qenë		O
post-intervent		O
,		O
kryesisht		O
janë		O
paraqitur		O
me		O
një		O
tension		O
të		O
ulët		O
.		O
Duket		O
që		O
kanë		O
marrë		O
ilaçet		O
e		O
tensionit		O
,		O
por		O
nuk		O
kanë		O
marrë		O
lëngjet		O
e		O
duhura		O
"		O
,		O
shprehet		O
mjekja		O
e		O
urgjencës		O
në		O
QSUT		O
,		O
Anduela		B-PER
Mino		I-PER
Çuko		I-PER
.		O
"		O
Kemi		O
patur		O
raste		O
30		O
apo		O
32-vjeçarë		O
që		O
kanë		O
ardhur		O
me		O
infarkte		O
të		O
mokardit		O
.		O
Mund		O
ta		O
ketë		O
nxitur		O
stili		O
i		O
jetesës		O
,		O
duhanpirja		O
,		O
obeziteti		O
apo		O
një		O
jetë		O
sedentare		O
"		O
,		O
tha		O
Çuko		B-PER
.		O
Gazetar		O
:		O
Sonila		B-PER
Mlloja		I-PER
