20		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Këshilli		B-ORG
i		I-ORG
Ministrave		I-ORG
vendosi		O
të		O
mërkurën		O
kompensimin		O
financiar		O
të		O
pronarëve		O
të		O
pasurive		O
të		O
paluajtshme		O
,		O
që		O
preken		O
nga		O
ndërtimet		O
e		O
legalizuara		O
.		O
Qeveria		O
miratoi		O
vendimin		O
për		O
kompensimin		O
financiar		O
të		O
pronarëve		O
të		O
pasurive		O
të		O
paluajtshme		O
,		O
pronë		O
private		O
,		O
për		O
sipërfaqet		O
takuese		O
,		O
të		O
zëna		O
nga		O
ndërtimet		O
e		O
legalizuara		O
në		O
drejtoritë		O
vendore		O
të		O
Agjencisë		B-ORG
Shtetërore		I-ORG
të		I-ORG
Kadastrës		I-ORG
:		O
Tiranë		B-VEND_0
Veri		O
,		O
Tiranë		B-VEND_0
Jug		O
,		O
Tiranë		B-VEND_0
Rurale		O
1		O
,		O
Elbasan		B-VEND_0
,		O
Vlorë		B-VEND_0
,		O
Kamzë-Vorë		B-VEND_0
,		O
Durrës		B-VEND_0
,		O
Zonat		O
e		O
Stimuluara		O
dhe		O
Kavajë		B-VEND_0
.		O
Për		O
kompensimin		O
financiar		O
të		O
pronarëve		O
të		O
pasurive		O
të		O
paluajtshme		O
,		O
që		O
preken		O
nga		O
ndërtimet		O
e		O
legalizuara		O
,		O
shuma		O
e		O
kompensimit		O
financiar		O
vihet		O
në		O
dispozicion		O
nga		O
Agjencia		B-ORG
e		I-ORG
Trajtimit		I-ORG
të		I-ORG
Pronave		I-ORG
.		O
Të		O
ardhurat		O
që		O
arkëtohen		O
nga		O
drejtoritë		O
vendore		O
të		O
Agjencisë		B-ORG
Shtetërore		I-ORG
të		I-ORG
Kadastrës		I-ORG
,		O
si		O
rrjedhojë		O
e		O
kalimit		O
të		O
pronësisë		O
nëpërmjet		O
shitjes		O
së		O
parcelës		O
ndërtimore		O
,		O
si		O
për		O
pasuritë		O
shtetërore		O
,		O
edhe		O
për		O
pasuritë		O
e		O
të		O
tretëve		O
,		O
në		O
favor		O
të		O
objekteve		O
informale		O
që		O
legalizohen		O
,		O
përdoren		O
për		O
kompensimin		O
e		O
pronarëve		O
,		O
bëhet		O
e		O
ditur		O
në		O
vendim		O
.		O
