03		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Dy		O
vitet		O
e		O
fundit		O
,		O
resortet		O
e		O
ngritura		O
pranë		O
vijës		O
liqenore		O
të		O
favorizuar		O
nga		O
ndërtimi		O
i		O
infastrukturës		O
rrugore		O
po		O
tërheqin		O
vizitor		O
të		O
shumtë		O
vendas		O
dhe		O
të		O
huaj		O
,		O
të		O
cilët		O
kërkojnë		O
të		O
njihen		O
me		O
kulturen		O
,		O
traditen		O
dhe		O
historinë		O
e		O
kësaj		O
treve		O
.		O
Për		O
nënkryetarin		O
e		O
bashkisë		O
Malësi		O
e		O
Madhe		O
Sytki		B-PER
Ndrecaj		I-PER
nga		O
bregu		O
liqenor		O
deri		O
te		O
zonat		O
malore		O
ky		O
vit		O
i		O
ka		O
kaluar		O
pritshmëritë		O
.		O
