10		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Për		O
ekspertin		O
e		O
Sigurisë		O
Rrugore		O
,		O
Arben		B-PER
Luzi		I-PER
,		O
drejtuesit		O
e		O
këtyre		O
mjeteve		O
duhet		O
patjetër		O
të		O
kenë		O
aftësi		O
më		O
shumë		O
,		O
ndaj		O
duhen		O
certifikuar		O
për		O
ushtrimin		O
e		O
aktivitetit		O
të		O
tyre		O
.		O
"		O
Drejtuesit		O
e		O
mjeteve		O
duhet		O
të		O
jenë		O
ta		O
kategorizuar		O
me		O
mjete		O
drejtimi		O
,		O
por		O
të		O
kenë		O
edhe		O
certifikatë		O
tjetër		O
të		O
aftësisë		O
profesinale		O
,		O
si		O
taksisti		O
.		O
Ata		O
me		O
këtë		O
certifikatë		O
i		O
bën		O
më		O
të		O
njohur		O
me		O
rregullat		O
.		O
Të		O
gjitha		O
këto		O
mjete		O
që		O
transportojnë		O
fëmijët		O
në		O
shkolla		O
,		O
të		O
kenë		O
njohuri		O
të		O
veçantë		O
për		O
transportin		O
për		O
mënyrën		O
sesi		O
i		O
ndalojnë		O
,		O
sesi		O
i		O
zbresin		O
,		O
si		O
udhëzohen		O
,		O
si		O
shoqërohen		O
për		O
në		O
shkollë		O
dhe		O
shtëpi		O
.		O
Duhet		O
të		O
trajnohen		O
dhe		O
të		O
kenë		O
status		O
për		O
njohuritë		O
e		O
tyre		O
"		O
,		O
tha		O
Luzi		B-PER
.		O
Gazetare		O
:		O
Flutura		B-PER
Tota		I-PER
