16		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Shefja		O
e		O
kësaj		O
klinike		O
Gjeorgjina		B-PER
Kuli		I-PER
dhe		O
se		O
infeksionet		O
e		O
shkatuara		O
nga		O
këto		O
baktere		O
shumë		O
ngjitëse		O
,		O
kërkojnë		O
ndjekje		O
rigoroze		O
për		O
shkak		O
të		O
rishfaqjes		O
që		O
mund		O
bëjnë		O
pas		O
një		O
përmirësimi		O
të		O
shkurtër		O
.		O
Sipas		O
shefes		O
se		O
klinikës		O
së		O
pdiatrisë		O
infektive		O
,		O
shkaqet		O
burojnë		O
nga		O
insektet		O
dhe		O
tempraturat		O
e		O
larta		O
.		O
"		O
Ka		O
çdo		O
ditë		O
raste		O
në		O
QSUT		O
me		O
infeksione		O
të		O
traktit		O
tretës		O
dhe		O
të		O
shkaktuara		O
nga		O
bakteret		O
e		O
"		O
Shigelës		O
"		O
dhe		O
"		O
Salmonelës		O
"		O
.		O
Ato		O
janë		O
infeksione		O
të		O
cilat		O
mund		O
të		O
përhapen		O
nga		O
insektet		O
që		O
kontaminojnë		O
ushqimet		O
ose		O
nga		O
ekspozimi		O
i		O
tepruar		O
i		O
ushqimeve		O
në		O
temperatura		O
të		O
larta		O
.		O
Është		O
infeksion		O
shumë		O
ngjitës		O
dhe		O
manifestohen		O
me		O
diarre		O
të		O
zgjatur		O
,		O
të		O
vjella		O
dhe		O
temperaturë		O
.		O
Këto		O
infeksione		O
zakonisht		O
shaktojnë		O
panik		O
tek		O
prindërit		O
për		O
shkak		O
të		O
përmbajtjes		O
se		O
gjakut		O
në		O
diarre		O
,		O
por		O
nuk		O
është		O
për		O
t'u		O
shqetësuar		O
"		O
tha		O
Shefja		O
e		O
kësaj		O
klinike		O
Gjeorgjina		B-PER
Kuli		I-PER
për		O
RTSH		O
.		O
Shigela		O
është		O
një		O
infeksion		O
shumë		O
ngjitës		O
ndaj		O
kërkon		O
edhe		O
vëmëndjen		O
e		O
mjekëve		O
.		O
"		O
Sepse		O
nëse		O
nuk		O
mjekohet		O
mund		O
të		O
bëhet		O
kronike		O
e		O
të		O
rishfaqet		O
"		O
shtoi		O
Dr		O
.		O
Kuli		B-PER
Gazetare		O
Sonila		B-PER
Mlloja		I-PER
