21		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Duke		O
ju		O
referuar		O
të		O
dhënave		O
të		O
Ministrisë		B-ORG
së		I-ORG
Financave		I-ORG
,		O
rezulton		O
se		O
nga		O
janari		O
deri		O
në		O
shtator		O
janë		O
mbledhur		O
nga		O
Tatimi		O
mbi		O
Vlerën		O
e		O
Shtuar		O
143,5		O
miliardë		O
lekë		O
nga		O
143,9		O
miliardë		O
lekë		O
që		O
u		O
mblodhën		O
vjet		O
.		O
Siç		O
shihet		O
nga		O
zëri		O
i		O
TVSH		O
,		O
mungojë		O
338		O
milionë		O
lekë		O
në		O
buxhet		O
.		O
Çka		O
tregon		O
se		O
për		O
shkak		O
të		O
çmimeve		O
të		O
larta		O
,		O
qyetarët		O
shpenzojnë		O
më		O
pak		O
nga		O
buxheti		O
familjar		O
për		O
produktet		O
ushqimore		O
.		O
Rritja		O
e		O
çmimeve		O
është		O
një		O
diskutim		O
i		O
përditshëm		O
familjave		O
shqiptare		O
,		O
që		O
thonë		O
se		O
me		O
të		O
njëjtën		O
sasi		O
parash		O
blejnë		O
më		O
pak		O
produkte		O
se		O
një		O
vit		O
apo		O
disa		O
vite		O
më		O
parë		O
.		O
Por		O
të		O
ardhurat		O
në		O
total		O
të		O
mbledhura		O
për		O
9		O
mujorin		O
janë		O
rritur		O
me		O
51		O
miliardë		O
lekë		O
.		O
Sipas		O
të		O
dhënave		O
të		O
Ministrisë		B-ORG
së		I-ORG
Financave		I-ORG
të		O
ardhurat		O
në		O
fund		O
të		O
muajit		O
të		O
kaluar		O
arritën		O
në		O
477,2		O
miliardë		O
lekë		O
,		O
ndërkohë		O
që		O
një		O
vit		O
më		O
parë		O
ishin		O
426,1		O
miliardë		O
lekë		O
.		O
Të		O
ardhurat		O
tatimore		O
u		O
realizuan		O
në		O
masën		O
255.2		O
miliardë		O
lekë		O
.		O
Të		O
ardhurat		O
e		O
mbledhura		O
nga		O
tatimi		O
mbi		O
fitimin		O
u		O
realizuan		O
në		O
masën		O
44.9		O
miliardë		O
leke		O
.		O
Tatimi		O
mbi		O
të		O
ardhurat		O
personale		O
është		O
arkëtuar		O
në		O
vlerën		O
43.8		O
miliardë		O
lekë		O
.		O
Taksat		O
nacionale		O
u		O
realizuan		O
në		O
masën		O
28		O
miliardë		O
lekë		O
.		O
Rritja		O
e		O
të		O
ardhura		O
,		O
përkthehet		O
në		O
më		O
shumë		O
investime		O
në		O
infrastrukturë		O
,		O
arsim		O
,		O
shëndetësi		O
dhe		O
sektorë		O
të		O
tjerë		O
,		O
por		O
kjo		O
mbetet		O
për		O
t'u		O
parë		O
në		O
hartimin		O
e		O
buxhetit		O
2024		O
,		O
se		O
si		O
do		O
i		O
ndajë		O
qeveria		O
ato		O
.		O
Gazetare		O
Teuta		B-PER
Shamku		I-PER
