11		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Një		O
zonjë		O
e		O
bukur		O
parisienë		O
"		O
dhe		O
"		O
Një		O
kitarë		O
"		O
janë		O
dy		O
veprat		O
e		O
Fladurentit		B-PER
,29		O
vjeçarit		O
me		O
çrregullim		O
të		O
spektrit		O
autik		O
që		O
po		O
merr		O
pjesë		O
në		O
ekspozitën		O
"		O
Ngjyrat		O
e		O
jetës		O
"		O
të		O
hapur		O
nga		O
bashkia		O
e		O
Tiranës		B-VEND_0
pranë		O
piramidës		O
.		O
Rrugën		O
e		O
vështirë		O
të		O
integrimit		O
,		O
nëna		O
e		O
tij		O
Donika		B-PER
e		O
ka		O
pasur		O
gjënë		O
më		O
të		O
shtrenjtë		O
dhe		O
për		O
këtë		O
gjithmonë		O
ka		O
rendur		O
pas		O
njerëzve		O
që		O
kanë		O
ofruar		O
diçka		O
për		O
këta		O
fëmijë		O
.		O
"		O
Ndihem		O
shumë		O
e		O
lumtur		O
që		O
djali		O
aktivizohet		O
.		O
Kam		O
hasur		O
shumë		O
vështirësi		O
por		O
lavdi		O
Zotit		O
që		O
kam		O
arritur		O
deri		O
në		O
këtë		O
pikë		O
"		O
,		O
tha		O
Donika		B-PER
nëna		O
e		O
tij		O
.		O
