02		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Autoriteti		B-ORG
Kombëtar		I-ORG
i		I-ORG
Ushqimit		I-ORG
(		I-ORG
AKU		I-ORG
)		I-ORG
ka		O
shtuar		O
kontrollet		O
tek		O
subjektet		O
që		O
ofrojnë		O
ushqime		O
pranë		O
shkollave		O
.		O
Çdo		O
javë		O
grupet		O
e		O
taskëforcë-s		O
kontrollojnë		O
fast		O
food-et		O
për		O
të		O
mbrojtur		O
fëmijët		O
.		O
AKU		B-ORG
ka		O
bllokuar		O
aktivitetin		O
e		O
30		O
subjekteve		O
për		O
shkelje		O
të		O
ndryshme		O
,		O
ndërsa		O
nga		O
janari		O
në		O
korrik		O
ka		O
arkëtuar		O
70		O
milionë		O
lekë		O
gjoba		O
Ushqimi		O
i		O
shpejtë		O
është		O
I		O
preferuar		O
për		O
nxënësit		O
dhe		O
në		O
pushimet		O
mes		O
orëve		O
,		O
ata		O
nxitojnë		O
të		O
blejnë		O
diçka		O
.		O
Por		O
a		O
janë		O
të		O
sigurta		O
produktet		O
që		O
nxënësit		O
blejnë		O
pranë		O
njësive		O
tregtare		O
në		O
afërsi		O
të		O
shkollave		O
?		O
Autoriteti		B-ORG
Kombëtar		I-ORG
I		I-ORG
Ushqimit		I-ORG
(		I-ORG
AKU		I-ORG
)		I-ORG
po		O
punon		O
me		O
një		O
paketë		O
të		O
posaçme		O
lidhur		O
me		O
këtë		O
.		O
"		O
Jemi		O
të		O
angazhuar		O
që		O
prej		O
datës		O
1		O
shtator		O
për		O
të		O
verifikuar		O
të		O
gjithë		O
operatorët		O
që		O
operojnë		O
jo		O
vetëm		O
brenda		O
shkollave		O
,		O
çerdheve		O
,		O
kopshteve		O
por		O
edhe		O
rreth		O
një		O
perimetri		O
me		O
rreze		O
1		O
km		O
"		O
,		O
thotë		O
Jeta		B-PER
Deda		I-PER
,		O
drejtore		O
e		O
AKU		B-ORG
.		O
AKU		B-ORG
ka		O
bllokuar		O
aktivitetin		O
e		O
30		O
subjekteve		O
për		O
shkelje		O
të		O
ndryshme		O
,		O
ndërsa		O
nga		O
janari		O
në		O
korrik		O
ka		O
arkëtuar		O
70		O
milionë		O
lekë		O
gjoba		O
.		O
Gazetare		O
T		B-PER
.		O
Shamku		I-PER
