20		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Prej		O
disa		O
vitesh		O
edhe		O
Adelina		B-PER
i		O
është		O
përkushtuar		O
punimeve		O
të		O
dorës		O
në		O
teknikën		O
makram		O
.		O
"		O
Gjithçka		O
nisi		O
nga		O
mbesa		O
nga		O
dëshira		O
e		O
saj		O
që		O
t'i		O
bëja		O
një		O
punë		O
dore		O
,		O
i		O
bëra		O
një		O
lisharëse		O
.		O
Pastaj		O
më		O
kërkuar		O
fustane		O
në		O
shkollë		O
dhe		O
kështu		O
pasioni		O
u		O
kthye		O
në		O
punë		O
"		O
,		O
tregon		O
Adelina		B-PER
.		O
Canta		B-PRO
,		O
bizhu		B-PRO
,		O
dekore		B-PRO
zbukuruese		I-PRO
,		O
veshje		B-PRO
,		O
por		O
edhe		O
interior		O
e		O
exterior		O
janë		O
vetëm		O
disa		O
nga		O
larmishmëria		O
e		O
punimeve		O
të		O
saj		O
.		O
Por		O
cilat		O
janë		O
disa		O
nga		O
vështirësitë		O
me		O
të		O
cilat		O
përballet		O
Adelina		B-PER
?		O
"		O
Vështirësitë		O
më		O
të		O
mëdha		O
janë		O
tek		O
idetë		O
e		O
reja		O
pasi		O
në		O
syrin		O
e		O
thjeshtë		O
punimet		O
duken		O
të		O
gjitha		O
njëlloj		O
"		O
,		O
u		O
shpreh		O
Adelina		B-PER
.		O
Gazetare		O
:		O
Katerina		B-PER
Kule		I-PER
