05		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
A		O
mund		O
të		O
jesh		O
vetvetja		O
në		O
shoqërinë		O
tonë		O
?		O
Me		O
këtë		O
debat		O
nisi		O
"		O
E		O
diela		O
jonë		O
"		O
me		O
Ermalin		B-PER
dhe		O
të		O
ftuarit		O
e		O
tij		O
.		O
Aktivisti		O
Arbër		B-PER
Kodra		I-PER
tha		O
se		O
"		O
në		O
Shqipëri		B-VEND_1
është		O
shumë		O
e		O
vështirë		O
të		O
jesh		O
vetvetja		O
për		O
shkak		O
të		O
paragjykimit		O
të		O
orientimit		O
seksual		O
"		O
.		O
"		O
Nuk		O
më		O
pëlqen		O
të		O
bëhet		O
jeta		O
paralele		O
për		O
shkak		O
të		O
orientimit		O
seksual		O
dhe		O
këtu		O
ka		O
shumë		O
që		O
e		O
bëjnë		O
për		O
shkak		O
të		O
paragjykimit		O
.		O
Martohen		O
me		O
gjininë		O
e		O
kundërt		O
për		O
shkak		O
të		O
mentalitetit		O
dhe		O
sepse		O
duan		O
të		O
jenë		O
të		O
pranuar		O
.		O
Ka		O
dhe		O
nga		O
ata		O
që		O
zgjedhin		O
të		O
ikin		O
jashtë		O
dhe		O
mos		O
ta		O
bëjnë		O
këtë		O
jetë		O
paralele		O
,		O
"		O
u		O
shpreh		O
Kodra		B-PER
.		O
Nga		O
ana		O
tjetër		O
Teuta		B-PER
Borova		I-PER
shtoi		O
se		O
"		O
jeta		O
paralele		O
është		O
bërë		O
trend		O
për		O
të		O
dyja		O
gjinitë		O
"		O
.		O
Producenti		O
Olsi		B-PER
Abazi		I-PER
tregoi		O
në		O
"		O
E		O
diela		O
jonë		O
"		O
:		O
Sipermarrësja		O
italiane		O
,		O
Roberta		B-PER
Zaninoni		I-PER
,		O
e		O
cila		O
prej		O
vitesh		O
jeton		O
në		O
Tiranë		B-VEND_0
,		O
tha		O
se		O
ka		O
dalë		O
shpesh		O
nga		O
vetja		O
për		O
t'iu		O
përshtatur		O
shoqërisë		O
shqiptare		O
:		O
