01		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ata		O
janë		O
takuar		O
me		O
kryetarin		O
e		O
kontrollit		O
të		O
lartë		O
të		O
shtetit		O
,		O
Arben		B-PER
Shehu		I-PER
të		O
cilit		O
i		O
kanë		O
shprehur		O
dyshimet		O
për		O
abuzim		O
me		O
fondet		O
dhe		O
financat		O
në		O
Universitetin		O
e		O
Mjekësisë		O
.		O
Këto		O
dyshime		O
ata		O
i		O
mbështesin		O
në		O
vlerën		O
e		O
llogaritur		O
të		O
kostos		O
reale		O
të		O
studimeve		O
,		O
prej		O
678		O
mijë		O
lekë		O
të		O
reja		O
në		O
vit		O
,		O
të		O
përcaktuan		O
në		O
realicion		O
e		O
Këshillit		B-ORG
të		I-ORG
Ministrave		I-ORG
.		O
"		O
Ka		O
dy		O
mundësi		O
,		O
ose		O
është		O
një		O
kosto		O
është		O
një		O
kosto		O
e		O
fryrë		O
që		O
studentët		O
të		O
mbahen		O
peng		O
në		O
Shqipëri		B-VEND_1
,		O
dhe		O
dyta		O
është		O
kosto		O
reale		O
por		O
shpenzimet		O
në		O
buxhetin		O
në		O
fakultetin		O
e		O
Mjekësisë		O
janë		O
të		O
keqmenaxhuara		O
"		O
,		O
thanë		O
studentët		O
.		O
Ky		O
grup		O
studentësh		O
do		O
të		O
çojnë		O
në		O
gjykatë		O
kushtetuese		O
ligjin		O
që		O
i		O
detyron		O
të		O
paguajnë		O
tarifën		O
reale		O
të		O
llogaritur		O
të		O
studimeve		O
ose		O
të		O
punojnë		O
në		O
Shqipëri		B-VEND_1
pas		O
studimeve		O
.		O
Gazetare		O
:		O
Albana		B-PER
Agolli		I-PER
