19		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Me		O
ngjyra		O
dhe		O
motive		O
përmes		O
së		O
cilës		O
identifikohet		O
një		O
pjesë		O
e		O
trashëgimisë		O
së		O
pasur		O
kulturore		O
të		O
Shkodrës		B-VEND_0
,		O
pozicionuar		O
në		O
një		O
pikë		O
sa		O
turistike		O
aq		O
edhe		O
të		O
diskutueshme		O
për		O
nga		O
imazhi		O
i		O
saj		O
u		O
organizua		O
proçesi		O
i		O
artit		O
të		O
muraleve		O
.		O
Aktiviteti		O
erdhi		O
i		O
organizuar		O
nga		O
Bashkia		O
e		O
Shkodrës		B-VEND_0
.		O
Fëmijët		O
e		O
shkollave		O
9-vjeçare		O
të		O
Shkodrës		B-VEND_0
jo		O
vetëm		O
u		O
njohën		O
më		O
nga		O
afër		O
me		O
artin		O
e		O
muraleve		O
por		O
u		O
përfshinë		O
duke		O
dhënë		O
një		O
mesazh		O
pozitiv		O
për		O
qytetin		O
.		O
Gazetar		O
:		O
Marjo		B-PER
Gjini		I-PER
