15		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Agjencia		B-ORG
Kombëtare		I-ORG
e		I-ORG
Kërkimit		I-ORG
Shkencor		I-ORG
dhe		I-ORG
Inovacionit		I-ORG
ka		O
shpallur		O
sot		O
100		O
projektet		O
fituese		O
ne		O
fushën		O
e		O
kërkimit		O
shkencor		O
të		O
cilat		O
do		O
të		O
mbështeten		O
me		O
fonde		O
nga		O
buxheti		O
i		O
shtetit		O
.		O
Kjo		O
është		O
lista		O
e		O
projekteve		O
fituese		O
në		O
fushën		O
e		O
kërkimit		O
shkencor		O
që		O
u		O
shpall		O
këtë		O
të		O
martë		O
nga		O
Agjencia		B-ORG
Kombëtare		I-ORG
e		I-ORG
Kërkimit		I-ORG
Shkencor		I-ORG
dhe		I-ORG
Inovacionit		I-ORG
.		O
Janë		O
gjithsej		O
100		O
projekte		O
që		O
do		O
të		O
përfijojnë		O
fonde		O
nga		O
buxheti		O
i		O
shtetit		O
me		O
qëllim		O
adresimin		O
e		O
probleme		O
që		O
ka		O
shoqëria		O
.		O
Kërkimi		O
shkencor		O
në		O
vend		O
është		O
bazuar		O
në		O
tre		O
kolona		O
kryesore		O
,		O
ku		O
përfshihen		O
fondet		O
që		O
vijnë		O
nga		O
AKKSHI		B-ORG
,		O
aplikimet		O
që		O
bëhen		O
për		O
projektet		O
e		O
huaja		O
dhe		O
granti		O
që		O
ka		O
vetë		O
universiteti		O
.		O
Zakonisht		O
të		O
gjitha		O
projektet		O
janë		O
mbështetur		O
në		O
dy		O
kolonat		O
e		O
para		O
.		O
Shpallja		O
e		O
projekteve		O
fituese		O
është		O
përshëndetur		O
edhe		O
nga		O
ministrja		O
e		O
Evis		B-PER
Kushi		I-PER
e		O
cila		O
u		O
ka		O
uruar		O
suksese		O
kërkuesve		O
shkencor		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
