30		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Për		O
të		O
kaluar		O
festa		O
të		O
gëzuara		O
dhe		O
pa		O
problematika		O
shëndetësore		O
kujdes		O
së		O
pari		O
duhet		O
të		O
bëjmë		O
me		O
ushqimin		O
.		O
Ky		O
është		O
rekomandimi		O
i		O
parë		O
që		O
vjen		O
nga		O
specialisti		O
i		O
shëndetit		O
publik		O
Bledar		B-PER
Ahmetaj		I-PER
këtë		O
fund		O
vit		O
që		O
i		O
adresohet		O
kryesisht		O
të		O
sëmurëve		O
kronikë		O
,		O
grave		O
shtatzëna		O
dhe		O
fëmijëve		O
.		O
