23		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Lirie		B-PER
Kotarja		I-PER
thotë		O
se		O
punimin		O
e		O
leshit		O
të		O
deles		O
rudë		O
e		O
ka		O
mësuar		O
nga		O
nëna		O
e		O
saj		O
.		O
Sot		O
krahas		O
teknikës		O
së		O
vjetër		O
të		O
përpunimit		O
të		O
leshit		O
ajo		O
ka		O
ndërthurur		O
teknika		O
të		O
reja		O
,		O
duke		O
siguruar		O
kështu		O
këtë		O
material		O
të		O
rëndësishëm		O
,		O
nga		O
ku		O
nxjerr		O
punimet		O
e		O
saj		O
tradicionale		O
.		O
Dikur		O
nga		O
leshi		O
i		O
deles		O
rudë		O
është		O
punuar		O
çdo		O
gjë		O
me		O
vegjë		O
,		O
si		O
sixhade		O
,		O
shoka		O
,		O
përparëse		O
etj		O
.		O
Sot		O
Lirija		B-PER
tregon		O
se		O
kanë		O
arritur		O
të		O
krijojnë		O
edhe		O
aksesorë		O
,		O
zbukurime		O
,		O
dhurata		O
me		O
motive		O
kombëtare		O
.		O
Gazetare		O
:		O
Heriselda		B-PER
Dyrmishi		I-PER
