29		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kostumet		O
popullore		O
në		O
miniaturë		O
veshur		O
në		O
shishe		B-PRO
,		O
mund		O
të		O
jetë		O
një		O
prej		O
souvenireve		O
më		O
të		O
veçanta		O
që		O
mund		O
të		O
merrni		O
me		O
vete		O
nga		O
Korça		B-VEND_0
.		O
Duararta		O
Lirika		B-PER
Pojani		I-PER
tashmë		O
i		O
realizon		O
këto		O
kostume		O
ndërsa		O
i		O
sjell		O
edhe		O
me		O
motivet		O
e		O
festave		O
të		O
nëntorit		O
.		O
"		O
Vjen		O
një		O
turist		O
ne		O
Korçë		B-VEND_0
,		O
përtej		O
verës		O
e		O
merr		O
të		O
veshur		O
me		O
kostumin		O
popullor		O
.		O
Kemi		O
kostumin		O
e		O
Dardhës		O
i		O
cili		O
është		O
kostumi		O
simbol		O
i		O
cili		O
vjen		O
çift		O
me		O
kostumin		O
që		O
e		O
veshin		O
burrat		O
"		O
,		O
tha		O
kostumografja		O
Lirika		B-PER
Pojani		I-PER
.		O
Veç		O
këtyre		O
kostumeve		O
,		O
Pojani		B-PER
sjell		O
për		O
të		O
gjithë		O
ata		O
që		O
dashurojnë		O
Korçën		B-VEND_0
dhe		O
traditën		O
,		O
disa		O
çanta		O
të		O
veçanta		O
me		O
motive		O
nga		O
ky		O
qytet		O
.		O
