29		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kujtimi		B-PER
është		O
diagnostikuar		O
me		O
kancer		O
të		O
stadit		O
të		O
tretë		O
në		O
mushkëri		O
në		O
moshën		O
55		O
-		O
vjeçare		O
si		O
pasojë		O
një		O
duhanpirje		O
prej		O
rreth		O
40		O
vitesh		O
.		O
"		O
Para		O
7		O
vitesh		O
pata		O
temperaturë		O
e		O
djersë		O
.		O
U		O
vizitore		O
bëra		O
skaner		O
dhe		O
më		O
cuan		O
në		O
Tiranë		B-VEND_0
.		O
Gjshtë		O
herë		O
jam		O
operuar		O
nga		O
goja		O
,		O
më		O
pastruan		O
mushkërinë		O
.		O
Duhanpirja		O
,		O
ajo		O
është		O
shkaku		O
kryesor		O
.		O
Kam		O
pas		O
pirë		O
shumë		O
,		O
gati		O
dy		O
paketa		O
në		O
ditë		O
.		O
E		O
kam		O
nisur		O
që		O
në		O
moshën		O
13-vjeçare		O
"		O
.		O
Kujtimi		B-PER
vijon		O
kontrollet		O
rregullisht		O
në		O
spital		O
por		O
bashkëshortja		O
dhe		O
familja		O
e		O
tij		O
kanë		O
qënë		O
mbështeja		O
dhe		O
forca		O
e		O
tij		O
më		O
e		O
madhe		O
Agjencia		O
ndërkombëtare		O
e		O
kërkimeve		O
ndaj		O
kancerit		O
e		O
rendit		O
këtë		O
sëmundje		O
të		O
parin		O
për		O
nga		O
vdekshmëria		O
dhe		O
incidenca		O
në		O
Shqipëri		B-VEND_1
ndërsa		O
mjekët		O
onkologë		O
thonë		O
se		O
pacientët		O
vijnë		O
vonë		O
.		O
Kujtimi		B-PER
dhe		O
Vjollca		B-PER
kanë		O
një		O
mesazh		O
për		O
të		O
rinjtë		O
duhanpirës		O
.		O
"		O
Duhaprirja		O
është		O
shkaku		O
kryesor		O
i		O
kancerit		O
.		O
I		O
bëjmë		O
thirrje		O
të		O
rinjve		O
të		O
heqin		O
dorë		O
nga		O
duhapirja		O
sa		O
nuk		O
është		O
vonë		O
.		O
Duhani		O
të		O
vret		O
"		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
