03		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
E		O
ftuar		O
në		O
komision		O
,		O
zëvendësministrja		O
e		O
Shëndetësisë		O
,		O
Entela		B-PER
Ramosaçaj		I-PER
,		O
dha		O
shpjegime		O
për		O
disa		O
ndryshime		O
në		O
ligjin		O
për		O
barnat		O
psikotrope		O
dhe		O
lëndët		O
narkotike		O
.		O
Zonja		O
Ramosaçaj		B-PER
siguroi		O
deputetët		O
se		O
nuk		O
janë		O
spitalet		O
burimi		O
i		O
shpërndarjes		O
në		O
publik		O
të		O
këtij		O
produkti		O
,		O
ndërsa		O
paralajmëroi		O
pasoja		O
nëse		O
përdoret		O
në		O
mënyrë		O
të		O
pakontrolluar		O
.		O
BE		B-ORG
në		O
rekomandimet		O
e		O
veta		O
i		O
ka		O
kërkuar		O
Shqipërisë		B-VEND_1
që		O
të		O
ndryshojë		O
listën		O
e		O
lëndeve		O
të		O
ndaluara		O
që		O
të		O
sigurojë		O
hetime		O
të		O
mira		O
penale		O
në		O
luftën		O
kundër		O
narkotikëve		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Agostini		I-PER
