31		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Në		O
mbështetje		O
të		O
ligjit		O
"		O
Për		O
statusin		O
e		O
dëshmorit		O
të		O
atdheut		O
"		O
,		O
me		O
propozimin		O
e		O
ministrit		O
të		O
Mbrojtjes		O
,		O
Këshilli		O
i		O
Ministrave		O
miratoi		O
të		B-DATE_1
mërkurën		I-DATE_1
vendimin		O
për		O
përcaktimin		O
e		O
rregullave		O
dhe		O
të		O
procedurave		O
për		O
ndërtimin		O
,		O
mirëmbajtjen		O
dhe		O
ruajtjen		O
e		O
varrezave		O
të		O
"		O
Dëshmorëve		O
të		O
Atdheut		O
"		O
.		O
Sipas		O
këtij		O
vendimi		O
,		O
Ministria		B-ORG
e		I-ORG
Mbrojtjes		I-ORG
,		O
Ministria		B-ORG
e		I-ORG
Brendshme		I-ORG
,		O
ministria		O
përgjegjëse		O
për		O
kulturën		O
,		O
në		O
bashkëpunim		O
me		O
njësitë		O
e		O
vetëqeverisjes		O
vendore		O
,		O
janë		O
institucione		O
përgjegjëse		O
për		O
projektimin		O
dhe		O
ndërtimin		O
e		O
varrezave		O
të		O
reja		O
të		O
dëshmorëve		O
të		O
atdheut		O
dhe		O
rikonstruksionin		O
e		O
tyre		O
.		O
Ngarkohen		O
Ministria		B-ORG
e		I-ORG
Mbrojtjes		I-ORG
,		O
Ministria		B-ORG
e		I-ORG
Brendshme		I-ORG
dhe		O
Ministria		B-ORG
e		I-ORG
Ekonomisë		I-ORG
,		I-ORG
Kulturës		I-ORG
dhe		I-ORG
Inovacionit		I-ORG
për		O
zbatimin		O
e		O
këtij		O
vendimi		O
