16		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Venjat		O
e		O
Dishnicës		O
është		O
një		O
nga		O
79		O
monumentet		O
natyrore		O
që		O
përmban		O
Qarku		O
i		O
Korçës		B-VEND_0
.		O
Banorët		O
e		O
cilësojnë		O
zonën		O
tepër		O
të		O
veçantë		O
dhe		O
pishat		O
që		O
janë		O
në		O
përbërje		O
të		O
një		O
moshe		O
mbi		O
500-vjeçare		O
,		O
e		O
që		O
sipas		O
tyre		O
,		O
të		O
tilla		O
gjenden		O
vetëm		O
në		O
Rumani		B-VEND_1
.		O
Madje		O
banorët		O
besojnë		O
se		O
pishat		O
kanë		O
një		O
moshë		O
më		O
tepër		O
se		O
500-vjeçare		O
dhe		O
si		O
ato		O
ka		O
vetëm		O
në		O
Rumani		B-VEND_1
e		O
në		O
këtë		O
fshat		O
.		O
Venjat		O
e		O
Dishnicës		O
janë		O
një		O
ndër		O
79		O
monumentet		O
natyrore		O
që		O
ka		O
Qarku		O
Korçë		B-VEND_0
,		O
krahas		O
Ishullit		O
të		O
Maligradit		O
,		O
Gurit		O
të		O
Kamjes		O
,		O
Pishës		O
së		O
Voskopojës		O
,		O
Gurit		O
të		O
Capit		O
,		O
Shpellës		O
së		O
Trenit		O
etj		O
.		O
Gazetarë		O
:		O
G		B-PER
.		O
Sali		I-PER
dhe		O
M		B-PER
.		O
Mehori		I-PER
