01		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Angazhimi		O
konstruktiv		O
"		O
është		O
platforma		O
që		O
për		O
tre		O
vite		O
do		O
të		O
krijojë		O
mundësi		O
arsimimi		O
dhe		O
punësimi		O
për		O
pjestarë		O
të		O
komunitetit		O
rom		O
dhe		O
egjiptian		O
në		O
Shqipëri		B-VEND_1
.		O
Këto		O
janë		O
disa		O
prej		O
pritshmërive		O
që		O
mendohet		O
të		O
vijnë		O
gjatë		O
zbatimit		O
të		O
platformës		O
Inclusive		O
EDUJOBS		O
,		O
i		O
nisur		O
këtë		O
të		O
premte		O
financuar		O
nga		O
BE		B-ORG
,		O
Fondacionit		O
për		O
Shoqëri		O
të		O
Hapur		O
,		O
Mnistrisë		B-ORG
së		I-ORG
Shëndetësisë		I-ORG
dhe		I-ORG
Mbrojtjes		I-ORG
Sociale		I-ORG
.		O
(		O
Gazetare		O
Jonela		B-PER
Sagajeva		I-PER
)		O
