20		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Por		O
,		O
Alban		B-PER
Ylli		I-PER
thotë		O
se		O
programi		O
ka		O
nevojë		O
të		O
përfshijë		O
më		O
shumë		O
gra		O
të		O
moshës		O
40-50		O
vjeç		O
.		O
"		O
Duhet		O
një		O
mbulesë		O
më		O
e		O
lartë		O
dhe		O
e		O
dyta		O
duhet		O
të		O
sigurojmë		O
që		O
të		O
gjitha		O
gratë		O
që		O
dalin		O
pozitive		O
të		O
vijojnë		O
monitorimin		O
në		O
gjinekologji		O
.		O
Objektivat		O
janë		O
që		O
të		O
arrijmë		O
një		O
numër		O
të		O
lartë		O
grashë		O
ndaj		O
duhet		O
të		O
vazhdojumë		O
të		O
mbështesim		O
laboratorin		O
"		O
,		O
u		O
shpreh		O
Ylli		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
