29		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Sëmundjet		O
kardiovaskulare		O
,		O
sipas		O
INSTAT-it		B-ORG
,		O
janë		O
shkaktare		O
për		O
mbi		O
50		O
%		O
të		O
të		O
gjitha		O
vdekjeve		O
në		O
vendin		O
tonë		O
.		O
Kjo		O
është		O
pasojë		O
e		O
përkeqësimit		O
të		O
vazhdueshëm		O
të		O
faktorëve		O
të		O
rrezikut		O
si		O
hipertensioni		O
,		O
yndyrat		O
e		O
larta		O
në		O
gjak		O
,		O
diabeti		O
dhe		O
duhani		O
të		O
cilat		O
nga		O
mjekët		O
cilësohen		O
si		O
vrasës		O
të		O
heshtur		O
Mjekja		O
kardiologë		O
,		O
Engjëllushe		B-PER
Hasani		I-PER
shprehet		O
se		O
infarktet		O
e		O
miokardit		O
janë		O
shtuar		O
pasi		O
faktorët		O
e		O
rrezikut		O
janë		O
neglizhuar		O
nga		O
vetë		O
popullata		O
.		O
Në		O
Shqipëri		B-VEND_1
rezultojnë		O
rreth		O
90		O
mijë		O
persona		O
me		O
sëmundje		O
të		O
zemrës		O
,		O
e		O
prej		O
tyre		O
38		O
mijë		O
kanë		O
sëmundje		O
ishemike		O
të		O
zemrës		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
