05		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Një		O
fëmijë		O
3		O
vjeçar		O
ka		O
humbur		O
jetën		O
,		O
pas		O
ndërhyrjes		O
në		O
një		O
klinikë		O
private		O
dentare		O
në		O
Tiranë		B-VEND_0
.		O
Ngjarja		O
ka		O
ndodhur		O
tre		O
ditë		O
më		O
parë		O
,		O
por		O
u		O
bë		O
e		O
ditur		O
këtë		O
të		O
enjte		O
,		O
pas		O
kallëzimit		O
të		O
paraqitur		O
në		O
Komisariatin		O
e		O
Policisë		O
numër		O
4		O
nga		O
babai		O
i		O
fëmijës		O
për		O
mjekun		O
anestezist		O
Roland		B-PER
Xhaxho		I-PER
70		O
vjeç		O
.		O
Policia		O
e		O
Tiranës		B-VEND_0
thotë		O
në		O
njoftim		O
se		O
mjeku		O
anestezist		O
akuzohet		O
për		O
mjekim		O
të		O
pakujdeshëm		O
.		O
Ai		O
po		O
procedohet		O
në		O
gjendje		O
të		O
lirë		O
,		O
ndërsa		O
hetimet		O
janë		O
referuar		O
në		O
Prokurorinë		B-ORG
e		I-ORG
Tiranës		I-ORG
.		O
Gazetare		O
Eriselda		B-PER
Dyrmishi		I-PER
