22		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
E		O
ndodhur		O
vetëm		O
18		O
kilometra		O
larg		O
nga		O
qyteti		O
i		O
Korçës		B-VEND_0
,		O
për		O
të		O
shkuar		O
deri		O
në		O
këtë		O
fshat		O
tashmë		O
nuk		O
ka		O
asnjë		O
pengesë		O
,		O
pasi		O
edhe		O
infrastruktura		O
është		O
favorizuese		O
pas		O
asfaltimit		O
të		O
aksit		O
rrugor		O
.		O
"		O
Kemi		O
ardhur		O
shpeshherë		O
.		O
Kemi		O
ardhur		O
edhe		O
për		O
28		B-DATE_0
Nëntorin		I-DATE_0
.		O
Është		O
bukuri		O
e		O
rrallë		O
,		O
"		O
shprehet		O
një		O
turiste		O
maqedonase		O
nga		O
Struga		B-VEND_0
.		O
Gazetar		O
:		O
Marjo		B-PER
Merhori		I-PER
