02		B-DATE_0
/		I-DATE_0
10		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Universiteti		O
Bujqësor		O
është		O
i		O
vetmi		O
në		O
vend		O
që		O
jo		O
vetëm		O
që		O
nuk		O
ka		O
rënie		O
por		O
ka		O
rritje		O
duke		O
dëshmuar		O
cilësi		O
akademike		O
,		O
cilësi		O
stafi		O
dhe		O
cilësi		O
të		O
infrastrukturës		O
"		O
,		O
tha		O
rektori		O
i		O
Universitetit		O
Bujqësor		O
Fatbardh		B-PER
Sallaku		I-PER
.		O
"		O
Vij		O
nga		O
Firencja		B-VEND_0
.		O
Zgjodhëm		O
të		O
studiojmë		O
në		O
Shqipëri		B-VEND_1
pas		O
një		O
vizite		O
që		O
bëmë		O
në		O
vendin		O
tuaj		O
.		O
Na		O
pëlqeu		O
shumë		O
dhe		O
vendosëm		O
që		O
dhe		O
studimet		O
e		O
larta		O
t'i		O
kryejmë		O
këtu		O
.		O
Në		O
qytetin		O
tonë		O
ka		O
shumë		O
ndërtime		O
ndërsa		O
në		O
Shqipëri		B-VEND_1
na		O
bën		O
përshtypje		O
gjelbërimi		O
,		O
pemët		O
,		O
natyra		O
"		O
,		O
thotë		O
një		O
studente		O
.		O
"		O
Unë		O
jam		O
nga		O
Roma		B-VEND_0
.		O
Kam		O
zgjedhur		O
të		O
ndjek		O
studimet		O
këtu		O
,		O
pasi		O
është		O
një		O
mundësi		O
e		O
mirë		O
për		O
ne		O
të		O
studiojmë		O
në		O
një		O
qytet		O
që		O
është		O
në		O
zhvillim		O
.		O
Shpresoj		O
të		O
jetë		O
një		O
eksperiencë		O
e		O
bukur		O
dhe		O
e		O
vlefshme		O
për		O
të		O
ardhmen		O
tonë		O
"		O
,		O
tha		O
një		O
student		O
.		O
Gazetare		O
:		O
Keti		B-PER
Toroveci		I-PER
