26		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Xhovana		B-PER
Ujka		I-PER
prej		O
4		O
dekadash		O
vijon		O
të		O
ushtrojë		O
profesionin		O
e		O
kuzhinieres		O
.		O
Ajo		O
punon		O
në		O
një		O
institucion		O
sa		O
të		O
bukur		O
po		O
aq		O
sfidues		O
:		O
në		O
shtëpinë		O
e		O
të		O
moshuarve		O
Shkodër		B-VEND_0
.		O
"		O
Më		O
12		B-DATE_0
maj		I-DATE_0
1984		I-DATE_0
kam		O
filluar		O
punë		O
.		O
Kujtimet		O
janë		O
edhe		O
tëbukura		O
,		O
edhe		O
të		O
vështira		O
.		O
Këtë		O
punë		O
e		O
bëj		O
me		O
qejf		O
,		O
me		O
shpirt		O
,		O
jo		O
me		O
përtesë		O
.		O
Është		O
e		O
vështirë		O
,		O
sepse		O
dëshirat		O
janë		O
të		O
ndryshme		O
,		O
"		O
thotë		O
Xhovana		B-PER
.		O
"		O
Më		O
e		O
dhimbshmja		O
është		O
kur		O
thuhet		O
që		O
ka		O
vdekur		O
dikush		O
.		O
Nuk		O
ka		O
fjalë		O
për		O
kurrkënd		O
,		O
sepse		O
nuk		O
kthehen		O
më		O
,		O
"		O
shton		O
znj		O
.		O
Ujka		B-PER
.		O
Në		O
40		O
vite		O
ka		O
pasur		O
ngjarje		O
të		O
ndryshme		O
që		O
kanë		O
shenjuar		O
punën		O
e		O
Xhovanës		B-PER
,		O
e		O
cila		O
mbetet		O
shtyllë		O
e		O
këtij		O
institucioni		O
.		O
Jo		O
vetëm		O
kujdes		O
ushqimor		O
,		O
por		O
Xhovana		B-PER
thotë		O
se		O
është		O
moment		O
i		O
vështirë		O
shtrimi		O
i		O
tavolinës		O
,		O
pasi		O
mbetet		O
ndër		O
pjesët		O
që		O
të		O
moshuarit		O
kujtojnë		O
,		O
dëshirojnë		O
dhe		O
ëndërrojnë		O
që		O
të		O
jenë		O
në		O
familje		O
.		O
