30		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Klea		B-PER
Dedndreaj		I-PER
është		O
maturantja		O
ekselencës		O
e		O
shkollës		O
së		O
mesme		O
"		O
Sami		O
Frashëri		O
"		O
,		O
e		O
cila		O
përzgjodhi		O
të		O
studiojë		O
për		O
Mjekësi		O
të		O
Përgjithshme		O
nga		O
të		O
10-të		O
programet		O
e		O
studimit		O
që		O
rezultoi		O
fituese		O
.		O
Ka		O
vendosur		O
të		O
studiojë		O
në		O
Shqipëri		B-VEND_1
,		O
të		O
specializohet		O
jashtë		O
shtetit		O
e		O
të		O
rikthehet		O
për		O
të		O
kontribuar		O
në		O
vendin		O
e		O
saj		O
.		O
Të		O
gjithë		O
kërkojnë		O
të		O
jenë		O
më		O
të		O
mirët		O
por		O
jo		O
gjithmonë		O
dëshira		O
mjafton		O
.		O
Klea		B-PER
Dedndreaj		I-PER
maturantja		O
e		O
shkollës		O
së		O
mesme		O
"		O
Sami		O
Frashërit		O
"		O
falë		O
punës		O
,		O
përkushtimit		O
,		O
disiplinës		O
dhe		O
sakrificave		O
ja		O
arriti		O
qëllimit		O
të		O
renditet		O
te		O
maturantet		O
ekselent		O
dhe		O
të		O
rezultojë		O
fituese		O
në		O
të		O
10-ta		O
programet		O
e		O
studimit		O
që		O
aplikoi		O
për		O
në		O
universitet		O
.		O
Edhe		O
pse		O
rezultatet		O
e		O
larta		O
të		O
12		O
viteve		O
shkollim		O
do		O
ta		O
favorizonin		O
të		O
studionte		O
jashtë		O
vendit		O
Klea		O
ka		O
zgjedhur		O
të		O
studiojë		O
në		O
Shqipëri		B-VEND_1
.		O
"		O
Nuk		O
e		O
përjashtoj		O
mundësinë		O
që		O
në		O
të		O
ardhmen		O
të		O
bëjë		O
një		O
master		O
jashtë		O
vendit		O
por		O
për		O
momentit		O
do		O
të		O
qëndroj		O
në		O
Shqipëri		B-VEND_1
për		O
ti		O
shërbyer		O
vendit		O
tim		O
"		O
thotë		O
Klea		B-PER
.		O
Gazetare		O
Keti		B-PER
Torroveci		I-PER
