24		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Bletërritësit		O
e		O
Qarkut		O
Korçë		B-VEND_0
tashmë		O
kanë		O
bërë		O
gati		O
bletët		O
për		O
dimërim		O
.		O
Ata		O
i		O
kanë		O
mbyllur		O
ato		O
në		O
koshere		O
ndërsa		O
një		O
kujdes		O
i		O
veçantë		O
është		O
treguar		O
për		O
trajtimin		O
e		O
sëmundjeve		O
përpara		O
këtij		O
procesi		O
,		O
në		O
mënyrë		O
që		O
kur		O
të		O
dalin		O
nga		O
dimërimi		O
të		O
jenë		O
të		O
pastra		O
dhe		O
të		O
mos		O
kenë		O
humbje		O
në		O
mizë		O
bën		O
me		O
dije		O
,		O
Kledian		B-PER
Kosturi		I-PER
,		O
kryetar		O
i		O
Shoqatës		O
së		O
Bletërritësve		O
në		O
Korçë		B-VEND_0
.		O
Kosturi		B-PER
thotë		O
se		O
prodhimi		O
i		O
këtij		O
viti		O
ishte		O
i		O
mbarë		O
.		O
Në		O
Qarkun		O
e		O
Korçës		B-VEND_0
numërohen		O
52		O
mijë		O
familje		O
blete		O
ndërsa		O
është		O
Bashkia		O
e		O
Korçës		B-VEND_0
dhe		O
e		O
Maliqit		B-VEND_0
që		O
ka		O
numrin		O
më		O
të		O
lartë		O
të		O
bletërritësve		O
.		O
Gazetare		O
:		O
Gerlada		B-PER
Sali		I-PER
