04		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Mbi		O
kujdesia		O
e		O
prindit		O
ndaj		O
fëmijës		O
është		O
një		O
nga		O
arsyet		O
pse		O
ai		O
preket		O
nga		O
probleme		O
të		O
shëndetit		O
mendor		O
dhe		O
shfaq		O
shenja		O
paralajmëruese		O
si		O
rrezik		O
për		O
të		O
kaluar		O
në		O
një		O
çrregullim		O
mendor		O
,		O
nëse		O
nuk		O
trajtohet		O
apo		O
kërkon		O
ndihmë		O
.		O
Të		O
paktën		O
në		O
këtë		O
konkluzion		O
ka		O
arritur		O
psikologja		O
Anjeza		B-PER
Avduli		I-PER
pas		O
rasteve		O
të		O
trajtuara		O
prej		O
saj		O
.		O
Ky		O
lloj		O
prindërimi		O
nuk		O
i		O
lejon		O
fëmijët		O
të		O
zhvillojnë		O
vetëbesimin		O
,		O
aftësinë		O
për		O
të		O
marrë		O
vendime		O
dhe		O
i		O
bën		O
ata		O
të		O
ndihen		O
më		O
të		O
ndjeshëm		O
ndaj		O
situatave		O
stresuese		O
me		O
të		O
cilat		O
mund		O
të		O
përballen		O
në		O
shkollë		O
e		O
shoqëri		O
.		O
Avduli		B-PER
ndan		O
përmes		O
mikrofonit		O
të		O
RTSH		O
edhe		O
disa		O
nga		O
shenjat		O
që		O
tregojnë		O
për		O
një		O
gjendje		O
psiko		O
emocionale		O
të		O
destabilizuar		O
dhe		O
që		O
prindi		O
duhet		O
të		O
vendoset		O
në		O
alarm		O
.		O
Nga		O
eksperienca		O
e		O
saj		O
afro		O
15		O
vjeçare		O
si		O
psikologe		O
,		O
Avduli		B-PER
shprehet		O
se		O
vit		O
pas		O
viti		O
është		O
rritur		O
numri		O
i		O
prindërve		O
që		O
kërkojnë		O
ndihmë		O
për		O
problemet		O
që		O
shqetësojnë		O
fëmijët		O
,		O
por		O
paragjykimet		O
vazhdojnë		O
të		O
jenë		O
prezentë		O
në		O
shoqërinë		O
tonë		O
.		O
