10		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Dardha		O
,		O
fshati		O
turistik		O
vetëm		O
18		O
kilometër		O
në		O
juglindje		O
të		O
Korçës		B-VEND_0
është		O
një		O
prej		O
destinacioneve		O
më		O
të		O
frekuentuara		O
gjatë		O
sezonit		O
të		O
dimrit		O
.		O
Më		O
të		O
veçantë		O
këtë		O
fshat		O
turistik		O
e		O
bën		O
edhe		O
pista		O
e		O
skive		O
e		O
cila		O
është		O
kthyer		O
në		O
një		O
prej		O
atraksioneve		O
kryesore		O
për		O
turistët		O
vendas		O
e		O
të		O
huaj		O
.		O
