12		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Në		O
ditën		O
e		O
dytë		O
të		O
nisjes		O
së		O
vitit		O
të		O
ri		O
shkollor		O
,		O
efektivë		O
të		O
Policisë		O
së		O
Shtetit		O
kanë		O
patrulluar		O
gjatë		O
gjithë		O
periudhës		O
së		O
orarit		O
mësimor		O
pranë		O
godinave		O
arsimore		O
.		O
Radio		O
Televizioni		O
Shqiptar		O
vëzhgoi		O
nga		O
afër		O
dy		O
shkolla		O
në		O
qendër		O
dhe		O
periferi		O
të		O
Tiranës		B-VEND_0
,		O
ku		O
pa		O
nga		O
afër		O
se		O
efektivët		O
ishin		O
prezentë		O
për		O
të		O
monitoruar		O
gjithçka		O
ndodh		O
në		O
perimetrin		O
e		O
sigurisë		O
,		O
që		O
është		O
50		O
metër		O
rreth		O
e		O
qark		O
shkollave		O
.		O
Gazetare		O
:		O
Flutura		B-PER
Tota		I-PER
