12		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
"		O
Po		O
vihen		O
re		O
infeksione		O
të		O
shpeshta		O
të		O
traktit		O
vaginal		O
,		O
sigurisht		O
si		O
nga		O
meshkujt		O
,		O
edhe		O
nga		O
femrat		O
,		O
por		O
më		O
shumë		O
nga		O
femrat		O
,		O
sepse		O
femrat		O
kanë		O
edhe		O
ndjesinë		O
që		O
janë		O
shumë		O
herë		O
më		O
të		O
kujdesshme		O
dhe		O
kërkojnë		O
kontakte		O
me		O
mjekët		O
.		O
Periudha		O
e		O
verës		O
,		O
duke		O
qenë		O
se		O
të		O
rinjtë		O
kanë		O
më		O
shumë		O
lëvizje		O
,		O
ndoshta		O
edhe		O
marrëdhëniet		O
midis		O
tyre		O
janë		O
shumë		O
më		O
të		O
hapura		O
,		O
pa		O
kriter		O
dhe		O
pa		O
u		O
mbrojtur		O
,		O
"		O
shprehet		O
mjekja		O
Violeta		B-PER
Kaçori		I-PER
.		O
"		O
Pastaj		O
kemi		O
probleme		O
të		O
tjera		O
.		O
Kanceri		O
i		O
qafës		O
së		O
mitrës		O
ose		O
herpes		O
papilomavirus		O
,		O
që		O
është		O
shumë		O
e		O
përhapur		O
.		O
Meshkujt		O
dalin		O
shumë		O
shpesh		O
edhe		O
me		O
infeksione		O
si		O
trikomona		O
,		O
gardnerela		O
,		O
kandida		O
,		O
"		O
shton		O
mjekja		O
Kaçori		B-PER
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
