05		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Një		O
pengesë		O
të		O
tillë		O
,		O
kjo		O
kategori		O
e		O
ndjen		O
edhe		O
në		O
zyrat		O
e		O
Postës		O
Shqiptare		B-VEND_1
,		O
ku		O
tërheqin		O
pagesat		O
e		O
paaftësisë		O
.		O
"		O
Jemi		O
ankuar		O
edhe		O
për		O
Postën		O
.		O
Në		O
disa		O
raste		O
situata		O
është		O
përmirësuar		O
,		O
ndërsa		O
tani		O
kemi		O
vendosur		O
që		O
të		O
krijojmë		O
një		O
dialog		O
me		O
ta		O
në		O
mënyrë		O
që		O
të		O
kuptohet		O
edhe		O
prej		O
tyre		O
se		O
si		O
mund		O
të		O
marrin		O
masa		O
për		O
ta		O
përmirësuar		O
,		O
"		O
thotë		O
Suela		B-PER
Lala		I-PER
,		O
drejtore		O
e		O
Fondacionit		O
"		O
Së		O
bashku		O
"		O
.		O
"		O
Dy		O
vitet		O
e		O
fundit		O
kemi		O
parë		O
një		O
lloj		O
reagimi		O
të		O
shtuar		O
nga		O
institucionet		O
dhe		O
ndonjëherë		O
çështja		O
është		O
mbyllur		O
duke		O
qenë		O
se		O
është		O
marrë		O
masa		O
,		O
"		O
shton		O
znj		O
.		O
Lala		B-PER
.		O
Gazetare		O
:		O
Albana		B-PER
Agolli		I-PER
