21		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Pushuesit		O
nga		O
Shkodra		B-VEND_0
,		O
qytete		O
të		O
ndryshme		O
të		O
vendit		O
,		O
por		O
edhe		O
nga		O
Kosova		B-VEND_1
,		O
Mali		B-VEND_1
i		I-VEND_1
Zi		I-VEND_1
,		O
Maqedonia		B-VEND_1
e		I-VEND_1
Veriut		I-VEND_1
etj		O
.		O
thonë		O
se		O
po		O
i		O
kalojnë		O
mjaft		O
bukur		O
këto		O
net		O
verore		O
.		O
"		O
Velipoja		O
gjithmonë		O
ofron		O
mundësi		O
,		O
secili		O
mundet		O
me		O
gjetë		O
veten		O
.		O
Them		O
se		O
ka		O
qenë		O
një		O
sezon		O
shumë		O
i		O
mbarë		O
,		O
sidomos		O
për		O
muzikën		O
live		O
,		O
"		O
thotë		O
këngëtarja		O
Orjeta		B-PER
Kelaj		I-PER
.		O
"		O
Kemi		O
filluar		O
shumë		O
shpejt		O
me		O
jetën		O
e		O
natës		O
,		O
në		O
ditët		O
e		O
para		O
të		O
korrikut		O
.		O
Thuajse		O
çdo		O
natë		O
ka		O
qenë		O
shumë		O
e		O
këndshme		O
,		O
"		O
shton		O
instrumentisti		O
Ilir		B-PER
Zoga		I-PER
.		O
Gazetar		O
:		O
Marjo		B-PER
Gjini		I-PER
