23		B-DATE_0
/		I-DATE_0
08		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Iljaz		B-PER
Basha		I-PER
është		O
njëri		O
nga		O
banorët		O
e		O
fshatit		O
Shtiqen		O
,		O
që		O
ka		O
në		O
pronësi		O
një		O
stan		O
.		O
"		O
Këtë		O
e		O
bëj		O
që		O
fëmijë		O
,		O
që		O
nga		O
koha		O
e		O
monizmit		O
deri		O
në		O
këtë		O
moshë		O
.		O
Vit		O
për		O
vit		O
kemi		O
pasur		O
blegtori		O
,		O
"		O
thotë		O
Basha		B-PER
.		O
Iljazi		B-PER
tregon		O
se		O
fëmijët		O
që		O
i		O
ka		O
në		O
emigracion		O
e		O
kanë		O
nxitur		O
ta		O
restaurojnë		O
stanin		O
.		O
"		O
Është		O
mirë		O
edhe		O
për		O
turistët		O
e		O
huaj		O
.		O
Vetëm		O
më		O
punë		O
të		O
tilla		O
do		O
kishte		O
zhvillim		O
,		O
"		O
shprehet		O
Basha		B-PER
.		O
Gazetar		O
:		O
Marjo		B-PER
Merhori		I-PER
