18		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Andon		B-PER
Poçi		I-PER
,		O
një		O
prej		O
fshatrave		O
që		O
gjendet		O
rreth		O
6		O
kilometra		O
larg		O
qytetit		O
të		O
Gjirokastrës		B-VEND_0
,		O
këtë		O
vit		O
ka		O
ngjallur		O
interes		O
tek		O
të		O
huajt		O
për		O
t'u		O
vizituar		O
.		O
"		O
Banorë		O
në		O
fshat		O
kanë		O
qenë		O
rreth		O
750		O
,		O
por		O
tani		O
kanë		O
mbetur		O
rreth		O
100		O
.		O
Këta		O
që		O
kanë		O
ngelur		O
këtu		O
janë		O
pensionistë		O
dhe		O
merren		O
kryesisht		O
me		O
bujqësi		O
.		O
Turistë		O
vijën		O
në		O
fshat		O
,		O
por		O
duhet		O
të		O
ketë		O
ndonjë		O
investim		O
nga		O
shteti		O
që		O
të		O
hapen		O
bujtina		O
"		O
,		O
tha		O
kryeplaku		O
i		O
fshatit		O
,		O
Perikli		B-PER
Basho		I-PER
.		O
Gazetare		O
:		O
Leonida		B-PER
Koçiu		I-PER
