26		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Largimi		O
i		O
bluzave		O
të		O
bardha		O
është		O
kthyer		O
në		O
një		O
fenomen		O
shqetësues		O
për		O
Shqipërinë		B-VEND_1
,		O
i		O
cili		O
nga		O
viti		O
në		O
vit		O
ka		O
marrë		O
përmasa		O
më		O
të		O
mëdha		O
.		O
Ky		O
fenomen		O
ka		O
prekur		O
edhe		O
qarkun		O
e		O
Gjirokastrës		B-VEND_0
.		O
Zv		O
/		O
presidentja		O
e		O
Urdhrit		O
të		O
Infermierit		O
për		O
këtë		O
rajon		O
Haxhire		B-PER
Dhamo		I-PER
thotë		O
se		O
kujdesi		O
infermieror		O
nuk		O
është		O
i		O
mbuluar		O
në		O
masën		O
100		O
%		O
.		O
Problematika		O
janë		O
hasur		O
në		O
zonat		O
e		O
thella		O
malore		O
,		O
ku		O
të		O
rinjtë		O
refuzojnë		O
të		O
ushtrojnë		O
profesionin		O
e		O
tyre		O
për		O
shkak		O
të		O
largësisë		O
.		O
Në		O
këto		O
kushte		O
ata		O
gjejnë		O
si		O
zgjidhje		O
largimin		O
drejt		O
vendeve		O
evropiane		O
.		O
"		O
Infermier		O
të		O
licencuar		O
,		O
qarku		O
i		O
Gjirokastrës		B-VEND_0
ka		O
rreth		O
800		O
,		O
por		O
infermieret		O
e		O
rinj		O
shumë		O
pak		O
pranojnë		O
për		O
të		O
shkuar		O
në		O
zonat		O
më		O
të		O
thella		O
dhe		O
kryesisht		O
sot		O
zonat		O
e		O
largëta		O
janë		O
të		O
pambuluara		O
"		O
,		O
u		O
shpreh		O
Haxhire		B-PER
Dhamo		I-PER
,		O
zv		O
/		O
presidente		O
e		O
urdhrit		O
te		O
infermierit		O
,		O
qarku		O
Gjirokastër		B-VEND_0
.		O
Në		O
këto		O
kushte		O
zonja		O
Dhamo		B-PER
shprehet		O
dhe		O
mbi		O
zgjidhjen		O
që		O
i		O
është		O
dhënë		O
ofrimit		O
të		O
shërbimit		O
kujdesit		O
shëndetësor		O
parësor		O
për		O
banorët		O
e		O
këtyre		O
zonave		O
.		O
"		O
Grupohen		O
infermieret		O
dhe		O
ju		O
ndahen		O
zonat		O
,		O
fshatrat		O
që		O
të		O
paktën		O
një		O
infermier		O
të		O
mbulojë		O
500		O
banorë		O
.		O
Kjo		O
është		O
pak		O
e		O
vështirë		O
sepse		O
infermierëve		O
u		O
duhet		O
të		O
udhëtojnë		O
fizikisht		O
nga		O
njëri		O
fshat		O
në		O
fshatin		O
tjetër		O
por		O
me		O
metodat		O
e		O
reja		O
të		O
sistemeve		O
logjistike		O
arrijnë		O
ta		O
mbulojnë		O
këtë		O
shërbim		O
"		O
,		O
u		O
shpreh		O
Haxhire		B-PER
Dhamo		I-PER
.		O
Sipas		O
shoqatës		O
së		O
infermierëve		O
,		O
vetëm		O
gjatë		O
3		O
viteve		O
të		O
fundit		O
nga		O
Shqipëria		B-VEND_1
janë		O
larguar		O
mbi		O
16		O
mijë		O
infermierë		O
,		O
duke		O
lënë		O
vakanca		O
të		O
shumta		O
në		O
sistemin		O
tonë		O
shëndetësor		O
.		O
