19		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Infeksionet		O
e		O
veshit		O
të		O
mesëm		O
,		O
sepsi		O
,		O
meningjiti		O
–		O
nëse		O
këto		O
sëmundje		O
shkaktohen		O
nga		O
bakteret		O
,		O
fëmijët		O
shpesh		O
trajtohen		O
me		O
antibiotikë		O
.		O
Por		O
vetëm		O
më		O
pak		O
se		O
50		O
për		O
qind		O
e		O
antibiotikëve		O
janë		O
efektivë		O
,		O
sipas		O
një		O
studimi		O
australian		O
të		O
udhëhequr		O
nga		O
Universiteti		O
i		O
Sidneit		B-VEND_0
.		O
"		O
Mund		O
të		O
ndodhë		O
që		O
prindërit		O
të		O
gabojnë		O
pa		O
dashje		O
kur		O
marrin		O
antibiotikë		O
.		O
Në		O
50		O
për		O
qind		O
të		O
të		O
gjitha		O
rasteve		O
,		O
fëmijët		O
nuk		O
marrin		O
sasinë		O
e		O
përshkruar		O
nga		O
mjeku		O
"		O
,		O
thotë		O
Johannes		B-PER
Hübner		I-PER
nga		O
Shoqata		O
Gjermane		O
për		O
Sëmundjet		O
Infektive		O
Pediatrike		O
.		O
Një		O
infeksion		O
tjetër		O
që		O
kalojnë		O
shumë		O
foshnje		O
dhe		O
fëmijë		O
janë		O
infeksionet		O
e		O
veshit		O
të		O
mesëm		O
.		O
Sipas		O
vlerësimeve		O
të		O
Organizatës		B-ORG
Botërore		I-ORG
të		I-ORG
Shëndetësisë		I-ORG
(		I-ORG
OBSH		I-ORG
)		I-ORG
,		O
ato		O
janë		O
një		O
çrregullim		O
shëndetësor		O
i		O
zakonshëm		O
dhe		O
i		O
përhapur		O
tek		O
fëmijët		O
në		O
mbarë		O
botën		O
.		O
Situata		O
është		O
veçanërisht		O
dramatike		O
në		O
Azinë		O
Juglindore		O
dhe		O
në		O
Paqësor		O
.		O
Në		O
Indonezi		B-VEND_1
dhe		O
Filipine		B-VEND_1
,		O
mijëra		O
fëmijë		O
vdesin		O
çdo		O
vit		O
sepse		O
antibiotikët		O
janë		O
të		O
paefektshëm		O
.		O
"		O
Nga		O
njëra		O
anë		O
,		O
jo		O
të		O
gjithë		O
antibiotikët		O
që		O
kemi		O
në		O
Evropë		O
janë		O
gjithmonë		O
të		O
disponueshëm		O
atje		O
.		O
Tjetra		O
është		O
diagnostikimi		O
.		O
Tani		O
ne		O
identifikojmë		O
patogjenët		O
në		O
mënyrë		O
shumë		O
të		O
qëndrueshme		O
dhe		O
testojmë		O
ndjeshmërinë		O
ndaj		O
antibiotikëve		O
.		O
Më		O
pas		O
përdorim		O
antibiotikun		O
"		O
,		O
shpjegon		O
Johannes		B-PER
Hübner		I-PER
nga		O
Shoqata		O
Gjermane		O
për		O
Sëmundjet		O
Infektive		O
Pediatrike		O
.		O
Shifrat		O
janë		O
rritur		O
në		O
mbarë		O
botën		O
në		O
15		O
vitet		O
e		O
fundit		O
.		O
Ndërsa		O
antibiotikët		O
e		O
rinj		O
janë		O
lënë		O
pas		O
dore		O
.		O
"		O
Kërkimet		O
kanë		O
lënë		O
pas		O
dore		O
antibiotikët		O
për		O
një		O
kohë		O
të		O
gjatë		O
,		O
sepse		O
studimet		O
e		O
antibiotikëve		O
nuk		O
janë		O
fitimprurëse		O
për		O
kompanitë		O
farmaceutike		O
,		O
"		O
thotë		O
Hübner		B-PER
.		O
