09		B-DATE_0
/		I-DATE_0
11		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Aktivistë		O
,		O
qytetarët		O
të		O
shumtë		O
së		O
bashku		O
me		O
familjarët		O
e		O
tyre		O
të		O
shoqëruar		O
edhe		O
nga		O
fëmijët		O
kanë		O
protestuar		O
përpara		O
Ministrisë		B-ORG
së		I-ORG
Brendshme		I-ORG
mbrëmjen		O
e		O
sotme		O
mbi		O
rastin		O
e		O
dhunimit		O
të		O
3-vjeçares		O
nga		O
edukatorja		O
,		O
në		O
një		O
nga		O
kopshtet		O
private		O
të		O
Tiranës		B-VEND_0
.		O
Një		O
nga		O
aktivistet		O
e		O
shoqërisë		O
civile		O
,		O
Edlira		B-PER
Çepani		I-PER
ka		O
deklaruar		O
gjatë		O
protestës		O
se		O
institucionet		O
shtetërore		O
duhet		O
të		O
ndjekin		O
të		O
gjithë		O
hapat		O
e		O
duhur		O
ligjorë		O
për		O
të		O
garantuar		O
të		O
drejtat		O
e		O
fëmijëve		O
në		O
mënyrë		O
që		O
raste		O
të		O
tilla		O
si		O
ajo		O
e		O
3-vjeçares		O
të		O
mos		O
përsëritet		O
.		O
Ne		O
i		O
kemi		O
fëmijët		O
gjënë		O
më		O
të		O
shtrenjtë		O
në		O
botë		O
dhe		O
sot		O
duhet		O
t'i		O
mbajmë		O
në		O
pëllëmbë		O
të		O
dorë		O
dhe		O
jo		O
t'i		O
nxjerrim		O
ata		O
për		O
të		O
protestuar		O
për		O
të		O
drejtat		O
e		O
tyre		O
"		O
,		O
ka		O
theksuar		O
Edlira		B-PER
Çepani		I-PER
.		O
Ndërkaq		O
,		O
edukatorja		O
e		O
kopshtit		O
e		O
cila		O
dhunoi		O
3-vjeçaren		O
është		O
lënë		O
në		O
burg		O
nga		O
gjykata		B-ORG
e		I-ORG
Tiranës		I-ORG
.		O
48-vjeçarja		O
Majlinda		B-PER
Dehima		I-PER
akuzohet		O
për		O
veprën		O
penale		O
"		O
keqtrajtimi		O
i		O
të		O
miturit		O
"		O
pasi		O
dyshohet		O
se		O
ka		O
dhunuar		O
vajzën		O
e		O
vogël		O
3-vjeçare		O
,		O
në		O
kopshtin		O
privat		O
ku		O
punonte		O
si		O
edukatore		O
.		O
"		O
Në		O
vazhdim		O
të		O
veprimeve		O
të		O
thelluara		O
hetimore		O
në		O
lidhje		O
me		O
rastin		O
e		O
keqtrajtimit		O
të		O
një		O
3-vjeçareje		O
në		O
një		O
kopsht		O
privat		O
,		O
Specialistët		O
për		O
Hetimin		O
e		O
Krimit		O
në		O
Komisariatin		O
e		O
Policisë		O
Nr		O
.		O
1		O
Tiranë		B-VEND_0
,		O
ekzekutuan		O
urdhrin		O
e		O
Prokurorit		O
për		O
masën		O
e		O
sigurisë		O
"		O
Arrest		O
në		O
burg		O
"		O
,		O
dhënë		O
nga		O
Gjykata		B-ORG
e		I-ORG
Shkallës		I-ORG
së		I-ORG
Parë		I-ORG
e		I-ORG
Juridiksionit		I-ORG
të		I-ORG
Përgjithshëm		I-ORG
Tiranë		B-VEND_0
,		O
për		O
shtetasen		O
Majlinda		B-PER
Dehima		I-PER
,		O
48		O
vjeçe		O
,		O
për		O
veprën		O
penale		O
"		O
Keqtrajtimi		O
i		O
të		O
miturit		O
"		O
.		O
