24		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Tri		O
fshatra		O
në		O
Njësinë		O
Administrative		O
Gorë		O
në		O
bashkinë		O
e		O
Maliqit		O
vijojnë		O
të		O
jenë		O
të		O
bllokuar		O
për		O
qarkullimin		O
e		O
mjeteve		O
,		O
ndërsa		O
me		O
zinxhirë		O
qarkullimi		O
kryhet		O
në		O
5		O
fshatra		O
të		O
njësisë		O
administrative		O
Dardhas		O
në		O
Pogradec		B-VEND_0
si		O
dhe		O
në		O
aksin		O
Velçan		O
Bishnicë		O
po		O
në		O
këtë		O
bashki		O
.		O
E		O
njëjta		O
situatë		O
është		O
edhe		O
në		O
aksin		O
Shtyllë-Panarit		O
në		O
Vithkuq		O
të		O
Korçës		B-VEND_0
si		O
dhe		O
në		O
fshatrat		O
e		O
Devollit		O
të		O
Sipërm		O
.		O
E		O
njëjta		O
situatë		O
është		O
edhe		O
në		O
fshatrat		O
Niçë		O
,		O
Dërdushë		O
,		O
Osnat		O
,		O
Lekas		O
,		O
Prenisht		O
në		O
njësinë		O
Dardhas		O
në		O
Pogradec		B-VEND_0
,		O
ku		O
qarkullimi		O
mund		O
të		O
kryhet		O
vetëm		O
me		O
vështirësi		O
me		O
zinxhirë		O
nga		O
mjete		O
të		O
larta		O
.		O
Të		O
gjitha		O
akset		O
e		O
tjera		O
rrugore		O
nacionale		O
e		O
turistike		O
të		O
qarkut		O
të		O
Korçës		B-VEND_0
janë		O
të		O
qarkullueshme		O
normalisht		O
,		O
ndërsa		O
nuk		O
janë		O
raportuar		O
as		O
probleme		O
me		O
energjinë		O
elektrike		O
.		O
Gazetare		O
Kostanca		B-PER
Koçi		I-PER
