16		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Guri		O
i		O
Zi		O
vetëm		O
6		O
km		O
larg		O
Shkodrës		B-VEND_0
njihet		O
si		O
zona		O
e		O
cila		O
prodhon		O
duhanin		O
që		O
me		O
dekada		O
dhe		O
kjo		O
kulturë		O
është		O
e		O
vetmja		O
me		O
të		O
cilët		O
fermerët		O
e		O
fshatrave		O
të		O
kësaj		O
njësie		O
mund		O
të		O
jetojnë		O
,		O
ndërsa		O
familjet		O
e		O
përcjellin		O
brez		O
pas		O
brezi		O
.		O
Gazetarë		O
:		O
M.Rakaj		B-PER
,		O
Eriselda		B-PER
Dyrmishi		I-PER
