04		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Kitara		B-PRO
është		O
e		O
lidhur		O
ngushtë		O
me		O
qytetin		O
e		O
Korçës		B-VEND_0
,		O
që		O
njihet		O
edhe		O
si		O
qyteti		O
i		O
serenatave		O
.		O
Kjo		O
është		O
edhe		O
një		O
nga		O
arsyet		O
pse		O
kursi		O
i		O
kitarës		B-VEND_0
pranë		O
qytezës		O
së		O
fëmijëve		O
është		O
ndër		O
më		O
të		O
preferuarit		O
.		O
Fëmijë		O
të		O
moshave		O
të		O
ndryshme		O
kanë		O
zgjedhur		O
këtë		O
instrument		O
muzikor		O
për		O
tingujt		O
e		O
bukur		O
që		O
krijon		O
,		O
por		O
edhe		O
për		O
traditën		O
që		O
ka		O
qyteti		O
juglindor		O
.		O
Për		O
prindërit		O
ky		O
është		O
një		O
ndër		O
investimet		O
më		O
të		O
mira		O
në		O
qytetin		O
e		O
Korçës		B-VEND_0
dedikuar		O
fëmijëve		O
,		O
duke		O
u		O
dhënë		O
mundësi		O
të		O
kalojnë		O
kohë		O
cilësore		O
dhe		O
të		O
zhvillojnë		O
talentet		O
e		O
tyre		O
.		O
Qyteza		O
e		O
fëmijëve		O
në		O
Korçë		B-VEND_0
është		O
e		O
para		O
dhe		O
e		O
vetmja		O
qendër		O
e		O
përmasave		O
të		O
tilla		O
në		O
të		O
gjithë		O
rajonin		O
që		O
ka		O
një		O
mision		O
social		O
,		O
edukues		O
dhe		O
argëtues		O
për		O
fëmijët		O
dhe		O
të		O
rinjtë		O
nga		O
mosha		O
3		O
deri		O
në		O
14		O
vjeç		O
.		O
