20		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Për		O
Edvin		B-PER
Premcen		I-PER
nga		O
shoqata		O
"		O
Pro		O
Export		O
Albania		O
"		O
situata		O
e		O
vështirë		O
po		O
rrezikon		O
largimin		O
e		O
punonjësve		O
të		O
cilët		O
janë		O
edhe		O
asetit		O
më		O
i		O
rëndësishëm		O
të		O
industrisë		O
se		O
manifakturës		O
.		O
"		O
Kemi		O
pasur		O
një		O
ulje		O
rreth		O
3		O
%		O
të		O
punësimit		O
,		O
në		O
sektorin		O
tonë		O
ka		O
rreth		O
1		O
mijë		O
largime		O
në		O
20		O
ditët		O
e		O
fundit		O
"		O
,		O
tha		O
Premce		B-PER
.		O
Për		O
sindikatat		O
mungon		O
dialogu		O
me		O
qeverinë		O
si		O
dhe		O
kërkohet		O
funksionimi		O
i		O
Këshilli		B-ORG
Kombëtar		I-ORG
i		I-ORG
Punës		I-ORG
.		O
Më		O
i		O
prerë		O
në		O
qëndrimin		O
e		O
tij		O
ishte		O
Nikollaj		B-PER
nga		O
KSSH		B-ORG
.		O
