12		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Me		O
rihapjen		O
e		O
degës		O
së		O
"		O
Teknologjisë		O
Informacionit		O
dhe		O
Komunikimit		O
"		O
në		O
shkollën		O
profesionale		O
"		O
Thoma		O
Papapano		O
"		O
në		O
Gjirokastër		B-VEND_0
,		O
këtë		O
vit		O
shkollor		O
janë		O
rikthyer		O
edhe		O
vajzat		O
.		O
Brisilda		B-PER
Zhupa		I-PER
është		O
një		O
prej		O
tyre		O
e		O
cila		O
dëshiron		O
që		O
edhe		O
studimet		O
e		O
larta		O
t'i		O
vijojë		O
në		O
këtë		O
fushë		O
.		O
"		O
Kjo		O
ka		O
qenë		O
ëndrra		O
ime		O
për		O
të		O
vazhduar		O
më		O
tej		O
dhe		O
mendova		O
se		O
këtu		O
mund		O
ta		O
arrij		O
atë		O
që		O
dëshiroj		O
.		O
Të		O
vazhdoj		O
studimet		O
e		O
mia		O
në		O
këtë		O
shkollë		O
e		O
më		O
pas		O
të		O
vashdoj		O
të		O
lartën		O
në		O
degën		O
teknologji		O
informacioni		O
"		O
,		O
tha		O
Zhupa		B-PER
.		O
"		O
Është		O
i		O
3		O
vit		O
rresht		O
që		O
nuk		O
mund		O
të		O
arrijmë		O
numrin		O
e		O
duhur		O
e		O
duhur		O
të		O
nxënësve		O
për		O
të		O
hapur		O
drejtimin		O
mësimor		O
elektroteknik		O
.		O
Kjo		O
si		O
mungesë		O
e		O
nxënësve		O
të		O
klasave		O
të		O
dhjeta		O
.		O
Tregu		O
ka		O
nevojë		O
për		O
profesionistë		O
edhe		O
për		O
ata		O
të		O
drejtimit		O
elektroteknik		O
"		O
,		O
tha		O
studentja		O
Renata		B-PER
Puleri		I-PER
.		O
Gazetar		O
:		O
Y		B-PER
.		O
Ponde		I-PER
