27		B-DATE_0
/		I-DATE_0
09		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Ndonëse		O
numri		O
i		O
infektimeve		O
me		O
COVID		O
është		O
dyfishuar		O
,		O
siç		O
e		O
konfirmon		O
edhe		O
së		O
fundmi		O
ISHP		B-ORG
,		O
interesi		O
i		O
qytetarëve		O
për		O
t'u		O
vaksinuar		O
është		O
pothuajse		O
i		O
papërfillshëm		O
.		O
Arjana		B-PER
Mulgeci		I-PER
,		O
infermiere		O
QSH.8		O
shprehet		O
se		O
numri		O
i		O
vaksinimeve		O
mbetet		O
shumë		O
i		O
ulët		O
.		O
ISHP		B-ORG
i		O
ka		O
bërë		O
thirrje		O
për		O
aplikim		O
të		O
vaksinës		O
COVID		O
tek		O
grupet		O
e		O
riskut		O
ndërsa		O
pritet		O
që		O
Ministria		B-ORG
e		I-ORG
Shëndetësisë		I-ORG
të		O
dalë		O
me		O
udhëzime		O
të		O
reja		O
për		O
llojin		O
e		O
vaksinës		O
së		O
ardhshme		O
.		O
Gazetare		O
:		O
Sonila		B-PER
Mlloja		I-PER
