02		B-DATE_0
/		I-DATE_0
01		I-DATE_0
/		I-DATE_0
2024		I-DATE_0
Virozat		O
dhe		O
gripit		O
kanë		O
rritur		O
ndjeshëm		O
numrin		O
e		O
urgjencave		O
drejt		O
spitalit		O
dhe		O
vizitave		O
në		O
qendrat		O
shëndetësore		O
.		O
Për		O
të		O
zbutur		O
këtë		O
fluks		O
në		O
Tiranë		B-VEND_0
qëndrojnë		O
të		O
hapura		O
si		O
urgjenca		O
çdo		O
ditë		O
të		O
vitit		O
4		O
qendra		O
shëndetësore		O
.		O
Ne		O
atë		O
numër		O
10		O
pranë		O
zonës		O
së		O
oxhakut		O
,		O
takojmë		O
mjeken		O
patologe		O
Antia		B-PER
Haxhiraj		I-PER
e		O
cila		O
është		O
në		O
pritje		O
të		O
urgjencave		O
"		O
Qendra		O
jonë		O
ofron		O
çdo		O
ditë		O
shërbim		O
me		O
dy		O
turne		O
,		O
ndërsa		O
ka		O
dhe		O
urgjenca		O
pediatrike		O
24		O
orë		O
.		O
Për		O
të		O
rritueit		O
ka		O
turn		O
të		O
parë		O
dhe		O
të		O
dytë		O
si		O
në		O
festa		O
apo		O
ditë		O
të		B-DATE_1
diela		I-DATE_1
është		O
gjithmonë		O
hapur		O
"		O
,		O
u		O
shpreh		O
mjekja		O
.		O
"		O
Ka		O
ndryshuar		O
pak		O
fryma		O
,		O
vizitat		O
shtohen		O
kanë		O
më		O
shumë		O
besim		O
kanë		O
marrë		O
këshillat		O
e		O
duhura		O
dhe		O
e		O
shohin		O
që		O
me		O
pak		O
durim		O
edhe		O
këtu		O
marrin		O
shërbimin		O
e		O
duhur		O
për		O
të		O
kaluar		O
edhe		O
një		O
virozë		O
të		O
thjeshtë		O
"		O
,		O
tha		O
Haxhiraj		B-PER
.		O
"		O
Inkurajojmë		O
mundësisht		O
të		O
vijnë		O
tek		O
ne		O
si		O
ndihëm		O
e		O
parë		O
dhe		O
jo		O
të		O
drejtohen		O
menjëherë		O
në		O
spitale		O
pasi		O
ngarkesa		O
ashtu		O
krijohet		O
"		O
,		O
tha		O
Haxhiraj		B-PER
.		O
