03		B-DATE_0
/		I-DATE_0
12		I-DATE_0
/		I-DATE_0
2023		I-DATE_0
Irsa		B-PER
arriti		O
të		O
transferohet		O
në		O
një		O
shkollë		O
profesionale		O
shumë		O
shpejt		O
nëpërmjet		O
platformës		O
e		O
-Albania		O
Për		O
shkak		O
të		O
nevojës		O
që		O
ka		O
tregu		O
i		O
punës		O
për		O
profesionist		O
Ministria		B-ORG
e		I-ORG
Arsimit		I-ORG
në		O
nisje		O
të		O
këtij		O
vitit		O
shkollor		O
ka		O
iniciuar		O
fushatën		O
"		O
Zgjidh		O
Zanatin		O
"		O
,		O
që		O
synon		O
transferimin		O
e		O
gjimnazisteve		O
në		O
muajt		O
e		O
parë		O
në		O
shkollat		O
profesionale		O
pa		O
burokraci		O
.		O
